ID RA Dec LHa E_LHa LPab E_Pab AHa E_AHa Ha/24um Ha/70um Ha/8um Ha/12um Ha/100um
1489 308.6394 60.1345 9.4907e+36 5.0562e+35 5.7274e+35 1.3691e+35 0.0905 0.6723 6.5376e-02 8.8185e-03 1.4440e-02 3.5552e-02 7.2101e-03
1490 308.643 60.1374 8.6317e+36 4.6137e+35 8.2727e+35 1.1029e+35 0.8211 0.2831 4.3482e-02 6.5691e-03 5.3647e-03 2.1193e-02 4.9135e-03
1491 308.6435 60.1379 1.2121e+37 6.4171e+35 2.4314e+36 2.332e+35 1.988 0.1892 4.7316e-02 7.2755e-03 5.1395e-03 2.2909e-02 5.3454e-03
1492 308.6441 60.1383 6.86e+36 3.7066e+35 1.653e+36 1.5897e+35 2.2776 0.1884 3.4542e-02 5.6281e-03 4.6262e-03 1.8022e-02 3.9704e-03
1493 308.6446 60.1387 5.2331e+36 2.8849e+35 1.3455e+36 1.4768e+35 2.38 0.2295 2.9628e-02 5.1440e-03 5.3281e-03 1.6597e-02 3.5006e-03
1494 308.6451 60.1392 7.679e+36 4.1247e+35 9.056e+35 1.2083e+35 1.1489 0.2936 3.0770e-02 5.4896e-03 6.2359e-03 1.8626e-02 3.7239e-03
1495 308.6514 60.1443 1.8235e+37 9.5981e+35 3.1853e+36 3.1941e+35 1.7695 0.2026 2.2047e-02 6.6297e-03 8.9601e-03 3.0315e-02 5.1881e-03
1496 308.6613 60.1524 2.9053e+37 1.8675e+36 3.3074e+36 2.9297e+35 1.093 0.2143 6.4677e-02 9.9647e-03 1.0807e-02 4.3431e-02 9.2903e-03
1497 308.6618 60.1528 3.5538e+37 1.859e+36 4.5876e+36 2.5911e+35 1.2916 0.0394 6.7335e-02 1.0402e-02 1.2606e-02 4.6881e-02 9.8495e-03
1498 308.6624 60.1532 2.623e+37 1.3735e+36 3.4216e+36 2.0287e+35 1.3082 0.0501 5.4687e-02 8.5117e-03 1.1712e-02 3.8202e-02 8.0908e-03
1499 308.6629 60.1537 2.5694e+37 1.3456e+36 3.6943e+36 2.1579e+35 1.4619 0.0472 5.4661e-02 8.4772e-03 1.1120e-02 3.6434e-02 8.0666e-03
1500 308.6634 60.1541 2.8103e+37 1.4712e+36 3.5486e+36 2.0886e+35 1.2567 0.0484 5.6471e-02 8.6372e-03 1.0174e-02 3.6447e-02 8.2137e-03
1501 308.6639 60.1545 2.2091e+37 2.0878e+36 1.7647e+36 1.5073e+35 0.5335 0.2427 4.5252e-02 6.9090e-03 8.9351e-03 2.8465e-02 6.4918e-03
1502 308.6807 60.1682 5.0581e+37 2.637e+36 9.2524e+36 8.2967e+35 1.8423 0.1676 9.7024e-02 1.7032e-02 1.4412e-02 6.1299e-02 1.4748e-02
1503 308.6812 60.1686 7.6131e+37 3.9797e+36 1.0519e+37 9.6625e+35 1.3991 0.176 1.3844e-01 2.4592e-02 2.0978e-02 8.6186e-02 2.2066e-02
1504 308.7 60.184 1.1164e+37 5.9212e+35 1.9758e+36 2.1302e+35 1.7901 0.2265 6.2013e-02 1.4713e-02 1.8044e-02 4.5846e-02 1.1516e-02
1505 308.6375 60.1339 1.9258e+37 1.0132e+36 1.4086e+36 2.7223e+35 0.3943 0.4861 1.0039e-01 1.3223e-02 1.1410e-02 4.4567e-02 1.1040e-02
1506 308.6427 60.1381 1.3622e+37 7.1967e+35 1.4905e+36 1.6775e+35 1.0304 0.238 5.7561e-02 8.6167e-03 6.2374e-03 2.8184e-02 6.5780e-03
1507 308.6432 60.1386 1.009e+37 5.3656e+35 1.3897e+36 1.5507e+35 1.394 0.2331 4.5863e-02 7.2083e-03 5.5725e-03 2.3218e-02 5.2258e-03
1508 308.6437 60.139 6.0493e+36 3.2952e+35 9.7894e+35 1.2444e+35 1.6487 0.2755 3.4924e-02 5.9141e-03 5.7554e-03 1.9258e-02 4.0589e-03
1509 308.6443 60.1394 5.9412e+36 3.2406e+35 6.4343e+35 1.0764e+35 1.0143 0.397 3.2676e-02 5.8296e-03 6.6956e-03 1.9264e-02 3.8835e-03
1510 308.662 60.1539 2.4614e+37 1.2893e+36 2.2902e+36 1.5177e+35 0.7744 0.0712 5.4269e-02 8.3896e-03 1.2838e-02 3.8225e-02 8.0263e-03
1511 308.6625 60.1544 3.9345e+37 2.0576e+36 4.6049e+36 2.5996e+35 1.1368 0.039 6.6932e-02 9.9184e-03 1.0828e-02 4.3060e-02 9.6229e-03
1512 308.6631 60.1548 3.7334e+37 2.4875e+36 4.5716e+36 4.4171e+35 1.2083 0.2412 6.3770e-02 9.3034e-03 9.5286e-03 3.8060e-02 8.9618e-03
1513 308.6636 60.1552 2.0358e+37 1.2305e+36 1.7021e+36 1.537e+35 0.6055 0.1969 3.8375e-02 5.8133e-03 7.0468e-03 2.3082e-02 5.3795e-03
1514 308.6798 60.1685 3.1305e+37 1.6381e+36 7.7081e+36 4.1614e+35 2.3118 0.0319 6.6388e-02 1.1884e-02 1.1253e-02 4.1100e-02 9.6659e-03
1515 308.6803 60.1689 4.783e+37 2.5005e+36 1.0047e+37 5.3615e+35 2.0607 0.0279 9.4237e-02 1.7070e-02 1.4889e-02 5.8659e-02 1.4259e-02
1516 308.6809 60.1693 2.3564e+37 1.2346e+36 1.6613e+36 1.2642e+35 0.3361 0.0965 5.1485e-02 1.0072e-02 1.0362e-02 3.2489e-02 8.1398e-03
1517 308.6361 60.1337 1.5279e+37 8.0582e+35 1.1027e+36 1.5965e+35 0.3731 0.3311 8.8385e-02 1.2246e-02 9.4832e-03 3.9024e-02 9.8942e-03
1518 308.6424 60.1388 9.9162e+36 5.2758e+35 7.9585e+35 1.4067e+35 0.5409 0.4246 5.4186e-02 8.8665e-03 9.2478e-03 2.9017e-02 6.3895e-03
1519 308.6429 60.1393 6.1166e+36 3.3292e+35 4.82e+35 1.1555e+35 0.5119 0.6187 4.0711e-02 7.1855e-03 8.7100e-03 2.3283e-02 4.8451e-03
1520 308.6617 60.1546 2.9683e+37 1.9098e+36 3.1023e+36 3.9296e+35 0.958 0.2974 5.6054e-02 8.2581e-03 1.0036e-02 3.5801e-02 7.9404e-03
1521 308.6622 60.155 3.2607e+37 2.0252e+36 4.6581e+36 4.6271e+35 1.4517 0.2391 5.7310e-02 8.2720e-03 8.3272e-03 3.4722e-02 7.8864e-03
1522 308.6627 60.1555 1.8238e+37 1.1718e+36 2.0009e+36 1.8899e+35 1.0346 0.22 3.5376e-02 5.3380e-03 5.9606e-03 2.0711e-02 4.8659e-03
1523 308.6742 60.1649 1.2653e+37 6.6936e+35 1.321e+36 1.725e+35 0.9564 0.2987 3.6527e-02 1.0743e-02 1.0494e-02 2.6709e-02 7.3722e-03
1524 308.692 60.1794 1.4858e+37 7.8175e+35 3.1864e+36 1.9186e+35 2.0935 0.0551 1.0671e-01 1.7022e-02 1.3598e-02 5.1000e-02 1.3602e-02
1525 308.6926 60.1798 1.3203e+37 6.9596e+35 2.4674e+36 1.5941e+35 1.8761 0.0681 9.2445e-02 1.5085e-02 1.1617e-02 4.4352e-02 1.1685e-02
1526 308.6352 60.134 1.445e+37 7.6273e+35 9.8241e+35 1.5204e+35 0.2787 0.3701 8.6213e-02 1.2476e-02 1.0720e-02 3.9704e-02 9.9047e-03
1527 308.6608 60.1549 1.4763e+37 1.3163e+36 1.6836e+36 2.0493e+35 1.096 0.3097 4.0288e-02 5.9646e-03 8.8756e-03 2.6007e-02 5.5741e-03
1528 308.6614 60.1553 1.6621e+37 1.3062e+36 3.004e+36 2.7538e+35 1.8233 0.2536 3.9482e-02 5.7518e-03 6.6766e-03 2.3402e-02 5.3009e-03
1529 308.6619 60.1557 8.8033e+36 1.0374e+36 1.626e+36 1.6957e+35 1.8576 0.3383 2.5629e-02 3.9531e-03 4.7183e-03 1.5052e-02 3.4485e-03
1530 308.6344 60.1342 9.3552e+36 4.9863e+35 5.8151e+35 1.2073e+35 0.1372 0.5717 6.9465e-02 1.0680e-02 1.0667e-02 3.6092e-02 8.3427e-03
1531 308.66 60.1551 5.6601e+36 8.1645e+35 9.9378e+35 1.1851e+35 1.7775 0.347 2.9555e-02 4.3705e-03 6.9680e-03 1.8785e-02 3.9348e-03
1532 308.6605 60.1556 5.4501e+36 5.1555e+35 1.8335e+36 1.9685e+35 2.8047 0.3213 2.6586e-02 3.9033e-03 5.0948e-03 1.5530e-02 3.4437e-03
1533 308.646 60.1447 1.3557e+37 7.1629e+35 3.6488e+36 3.5037e+35 2.4523 0.1911 4.3087e-02 8.5514e-03 7.6561e-03 2.6821e-02 5.8484e-03
1534 308.6591 60.1554 5.6922e+36 3.1425e+35 1.0155e+36 1.4272e+35 1.8027 0.3343 2.8478e-02 4.1463e-03 5.5165e-03 1.7056e-02 3.5977e-03
1535 308.6717 60.1656 2.9317e+37 1.5385e+36 6.6041e+36 6.3279e+35 2.1711 0.1903 4.5629e-02 1.0074e-02 8.4404e-03 3.8445e-02 9.2496e-03
1536 308.6722 60.1661 2.336e+37 1.2272e+36 3.5648e+36 3.0849e+35 1.556 0.1618 3.5484e-02 8.1239e-03 6.9542e-03 2.7942e-02 7.2782e-03
1537 308.6327 60.1347 6.0284e+36 3.2846e+35 7.8955e+35 1.2027e+35 1.3145 0.3563 4.9728e-02 8.2538e-03 1.5281e-02 3.2641e-02 6.5634e-03
1538 308.6452 60.145 1.1246e+37 5.9636e+35 2.2463e+36 2.119e+35 1.9812 0.1846 3.5785e-02 6.9906e-03 6.2783e-03 2.2058e-02 4.8958e-03
1539 308.6577 60.1552 1.0581e+37 5.6314e+35 7.4178e+35 1.766e+35 0.3272 0.94 4.2581e-02 6.4323e-03 8.4859e-03 2.6763e-02 5.4043e-03
1540 308.6583 60.1557 1.0985e+37 5.8189e+35 1.243e+36 1.72e+35 1.0834 0.328 3.8036e-02 5.4148e-03 5.6987e-03 2.1704e-02 4.5633e-03
1541 308.6708 60.1659 3.0977e+37 1.6252e+36 6.4617e+36 6.3002e+35 2.0498 0.1963 4.6614e-02 9.7476e-03 9.1569e-03 4.0666e-02 9.2452e-03
1542 308.6713 60.1663 3.2934e+37 1.7275e+36 5.4262e+36 4.8444e+35 1.6771 0.1707 4.4025e-02 9.3255e-03 7.7645e-03 3.6341e-02 8.7274e-03
1543 308.6719 60.1668 2.3656e+37 1.2427e+36 4.0026e+36 3.771e+35 1.719 0.1858 3.1789e-02 7.2407e-03 6.2639e-03 2.5761e-02 6.4531e-03
1544 308.6318 60.135 7.7942e+36 4.3542e+35 8.3508e+35 1.3682e+35 0.9972 0.4015 4.8637e-02 7.9686e-03 1.3208e-02 3.2149e-02 6.5523e-03
1545 308.6574 60.1559 1.574e+37 8.2826e+35 1.4312e+36 2.0554e+35 0.7381 0.3512 5.0316e-02 7.0980e-03 7.0835e-03 2.8219e-02 5.8431e-03
1546 308.6705 60.1666 1.8479e+37 9.7255e+35 2.2837e+36 2.1261e+35 1.2228 0.1775 2.7391e-02 5.7228e-03 6.6914e-03 2.3530e-02 5.3109e-03
1547 308.671 60.167 2.3148e+37 1.2162e+36 5.0026e+36 4.6891e+35 2.1057 0.1838 3.2041e-02 7.0380e-03 6.2576e-03 2.6296e-02 6.3001e-03
1548 308.6715 60.1675 1.663e+37 8.762e+35 2.8481e+36 2.597e+35 1.7382 0.1754 2.5458e-02 6.2799e-03 5.7486e-03 2.1318e-02 5.2023e-03
1549 308.6309 60.1353 7.4887e+36 5.5646e+35 1.0777e+36 1.6962e+35 1.4634 0.4111 4.2916e-02 6.7467e-03 8.6131e-03 2.7315e-02 5.7868e-03
1550 308.6456 60.1472 3.9136e+37 2.0518e+36 8.6315e+36 7.611e+35 2.1378 0.1675 4.8650e-02 8.8291e-03 8.9427e-03 3.7178e-02 8.5199e-03
1551 308.6461 60.1476 3.8172e+37 2.0014e+36 9.9766e+36 9.1838e+35 2.4059 0.1796 4.6850e-02 8.2497e-03 8.7036e-03 3.6194e-02 8.0585e-03
1552 308.6565 60.1562 1.3206e+37 6.9322e+35 9.2052e+35 1.7738e+35 0.3182 0.5876 4.8251e-02 6.9498e-03 8.3639e-03 2.6803e-02 5.5938e-03
1553 308.6571 60.1566 1.0258e+37 5.4525e+35 7.1044e+35 1.3839e+35 0.308 0.6018 3.7427e-02 5.5055e-03 5.8305e-03 2.0401e-02 4.2751e-03
1554 308.6301 60.1355 9.2634e+36 5.6037e+35 2.0422e+36 2.233e+35 2.1371 0.2556 4.4603e-02 6.6865e-03 7.0586e-03 2.6947e-02 5.9572e-03
1555 308.6306 60.1359 1.3271e+37 7.1052e+35 1.241e+36 3.3442e+35 0.7823 0.8218 5.2640e-02 8.0177e-03 1.2765e-02 3.6481e-02 7.4001e-03
1556 308.6442 60.147 2.318e+37 1.2179e+36 1.8476e+36 1.7429e+35 0.53 0.1802 3.4115e-02 6.6534e-03 8.4188e-03 2.6524e-02 6.0305e-03
1557 308.6447 60.1475 6.4615e+37 3.3847e+36 8.2072e+36 7.5946e+35 1.2661 0.1805 7.3395e-02 1.3013e-02 1.2632e-02 5.6413e-02 1.2772e-02
1558 308.6452 60.1479 6.7553e+37 3.5385e+36 9.4977e+36 8.9628e+35 1.4265 0.1864 7.5407e-02 1.3044e-02 1.2785e-02 5.8836e-02 1.2912e-02
1559 308.6458 60.1483 2.4481e+37 1.2858e+36 3.3187e+36 2.8586e+35 1.3689 0.1601 3.3414e-02 6.1307e-03 8.9254e-03 2.8132e-02 5.6801e-03
1560 308.6292 60.1358 1.6565e+37 8.7386e+35 3.511e+36 3.2573e+35 2.075 0.182 5.7243e-02 8.2988e-03 8.0965e-03 3.3179e-02 7.5341e-03
1561 308.6297 60.1362 1.9448e+37 1.0203e+36 2.041e+36 1.4136e+35 0.9646 0.0795 6.2908e-02 9.1907e-03 1.4490e-02 4.1424e-02 8.6358e-03
1562 308.6444 60.1482 4.0538e+37 2.1252e+36 2.6879e+36 2.4608e+35 0.2392 0.1746 4.9837e-02 9.0922e-03 1.2279e-02 4.0127e-02 8.5830e-03
1563 308.6475 60.1507 1.1663e+37 6.225e+35 1.4153e+36 2.4397e+35 1.194 0.4352 4.7579e-02 7.6360e-03 7.8384e-03 2.4522e-02 6.3348e-03
1564 308.6284 60.136 2.2841e+37 1.1894e+36 3.7472e+36 3.521e+35 1.6703 0.164 6.6011e-02 9.4887e-03 9.2198e-03 3.8569e-02 8.5430e-03
1565 308.6289 60.1365 2.1059e+37 1.1042e+36 2.6662e+36 1.6817e+35 1.261 0.0623 6.4453e-02 9.2828e-03 1.3714e-02 4.1006e-02 8.6187e-03
1566 308.6294 60.1369 6.4219e+36 3.4769e+35 9.3694e+35 1.0264e+35 1.485 0.1714 4.2870e-02 6.8481e-03 1.7272e-02 3.1893e-02 6.2900e-03
1567 308.631 60.1382 1.7243e+37 9.0561e+35 3.4451e+36 2.0397e+35 1.9817 0.0513 6.5158e-02 1.5601e-02 1.5868e-02 5.2807e-02 1.4524e-02
1568 308.6315 60.1386 2.2495e+37 1.1789e+36 2.4538e+36 1.5882e+35 1.0256 0.0669 7.3960e-02 1.7847e-02 1.6998e-02 5.7119e-02 1.7546e-02
1569 308.632 60.139 8.4516e+36 4.5095e+35 1.0395e+36 1.0551e+35 1.2152 0.154 4.1230e-02 9.9476e-03 1.2428e-02 3.1788e-02 9.9381e-03
1570 308.6435 60.1484 9.2993e+36 4.9575e+35 8.3824e+35 1.1981e+35 0.7243 0.3236 2.1021e-02 4.1169e-03 7.3831e-03 1.7409e-02 3.6456e-03
1571 308.6466 60.151 1.2215e+37 6.4098e+35 1.4616e+36 1.9972e+35 1.1718 0.3102 4.7503e-02 7.5762e-03 6.8004e-03 2.3747e-02 6.3448e-03
1572 308.6472 60.1514 1.1999e+37 6.5529e+35 1.0406e+36 1.9666e+35 0.6633 0.5236 5.2090e-02 7.7289e-03 8.3505e-03 2.5988e-02 6.7220e-03
1573 308.6275 60.1363 1.8427e+37 9.5996e+35 1.488e+36 1.5099e+35 0.5506 0.1949 5.7658e-02 8.3965e-03 8.6682e-03 3.2918e-02 7.2899e-03
1574 308.628 60.1367 1.6373e+37 8.6041e+35 1.4371e+36 1.1828e+35 0.6823 0.1114 5.6459e-02 8.2047e-03 1.0627e-02 3.5342e-02 7.3070e-03
1575 308.6286 60.1372 4.7806e+36 2.6578e+35 8.6197e+35 1.0067e+35 1.8195 0.1875 4.0450e-02 6.4758e-03 1.2880e-02 2.9360e-02 5.6556e-03
1576 308.6301 60.1384 1.4569e+37 7.6672e+35 3.3001e+36 1.9716e+35 2.18 0.0538 5.7676e-02 1.4213e-02 1.5403e-02 5.1880e-02 1.2191e-02
1577 308.6306 60.1389 1.4981e+37 7.8814e+35 3.1023e+36 1.8797e+35 2.0381 0.0562 5.3544e-02 1.3595e-02 1.5694e-02 4.7173e-02 1.2246e-02
1578 308.6562 60.1598 2.2897e+37 1.203e+36 2.6107e+36 3.2483e+35 1.0956 0.2723 3.5033e-02 6.0379e-03 6.2730e-03 2.2625e-02 5.4831e-03
1579 308.6568 60.1602 2.8009e+37 1.4701e+36 4.5173e+36 5.1553e+35 1.6433 0.2481 4.1260e-02 7.0832e-03 6.1658e-03 2.6266e-02 6.4592e-03
1580 308.6573 60.1606 1.5151e+37 7.9654e+35 2.2087e+36 2.2768e+35 1.4837 0.2094 2.8527e-02 5.1580e-03 4.9748e-03 1.9073e-02 4.5192e-03
1581 308.6981 60.1939 2.4124e+37 1.2672e+36 3.2085e+36 2.9536e+35 1.3387 0.1778 1.7739e-01 3.9294e-02 2.1349e-02 8.3107e-02 3.0602e-02
1582 308.6986 60.1944 2.7847e+37 1.4616e+36 3.3672e+36 3.0626e+35 1.1884 0.1747 2.0568e-01 4.1454e-02 2.5201e-02 9.6803e-02 3.3820e-02
1583 308.6272 60.137 7.3603e+36 4.1633e+35 4.5803e+35 9.9143e+34 0.139 0.4693 4.2234e-02 6.1968e-03 8.4947e-03 2.6461e-02 5.2412e-03
1584 308.6314 60.1404 8.4152e+36 4.4909e+35 8.766e+35 1.0104e+35 0.9528 0.1822 2.6128e-02 5.1663e-03 1.0913e-02 2.1328e-02 4.8422e-03
1585 308.6329 60.1417 5.9381e+36 3.5403e+35 9.8865e+35 1.2271e+35 1.6936 0.2806 2.3128e-02 3.6624e-03 8.1019e-03 1.7261e-02 3.3607e-03
1586 308.6413 60.1485 2.2169e+37 1.1651e+36 7.4353e+36 6.3673e+35 2.8 0.1599 3.7205e-02 6.9929e-03 8.4163e-03 3.0430e-02 6.3848e-03
1587 308.6418 60.1489 1.7019e+37 8.9641e+35 5.9698e+36 5.0823e+35 2.8708 0.159 3.0073e-02 5.5173e-03 6.7266e-03 2.4022e-02 5.0388e-03
1588 308.6554 60.16 3.0827e+37 1.6173e+36 4.6444e+36 4.9278e+35 1.5358 0.2221 4.3312e-02 7.3736e-03 7.5900e-03 2.8087e-02 6.9825e-03
1589 308.6559 60.1605 4.2667e+37 2.2365e+36 4.6088e+36 6.2285e+35 1.0101 0.3068 5.4030e-02 9.2140e-03 8.8522e-03 3.6602e-02 8.8029e-03
1590 308.6564 60.1609 2.912e+37 1.5265e+36 2.0588e+36 3.5158e+35 0.3406 0.4112 4.1963e-02 7.6205e-03 8.5568e-03 2.9514e-02 6.9810e-03
1591 308.657 60.1613 1.4859e+37 7.8475e+35 9.8307e+35 1.6829e+35 0.2357 0.4341 2.8119e-02 5.7341e-03 7.9204e-03 2.1739e-02 4.8118e-03
1592 308.6575 60.1618 1.1871e+37 6.5096e+35 1.5565e+36 1.8276e+35 1.3163 0.2675 2.6571e-02 6.2459e-03 8.3675e-03 2.2003e-02 4.6612e-03
1593 308.6973 60.1942 2.0067e+37 1.0554e+36 2.1512e+36 1.9704e+35 0.998 0.1751 1.6062e-01 3.7060e-02 2.2933e-02 8.0921e-02 2.9831e-02
1594 308.6978 60.1946 2.723e+37 1.4294e+36 2.8731e+36 2.688e+35 0.9731 0.1821 2.1698e-01 4.7332e-02 3.3189e-02 1.0766e-01 3.8057e-02
1595 308.63 60.1402 1.1282e+37 5.9657e+35 3.9505e+36 2.2808e+35 2.868 0.0497 2.9141e-02 5.8645e-03 1.0570e-02 2.5248e-02 5.4516e-03
1596 308.6305 60.1407 2.8431e+37 1.4883e+36 5.7591e+36 3.1736e+35 2.0033 0.0356 4.2292e-02 7.2895e-03 9.7464e-03 3.2349e-02 7.1818e-03
1597 308.631 60.1411 2.3431e+37 1.2247e+36 4.9931e+36 5.6681e+35 2.0835 0.2273 3.5951e-02 5.5973e-03 7.4039e-03 2.5784e-02 5.6147e-03
1598 308.6315 60.1415 9.3098e+36 6.0409e+35 3.0564e+36 2.6892e+35 2.7662 0.2109 2.3085e-02 3.4420e-03 4.9520e-03 1.6574e-02 3.3774e-03
1599 308.6399 60.1483 2.1562e+37 1.1334e+36 3.2249e+36 2.5774e+35 1.5242 0.1408 4.2950e-02 8.4246e-03 1.3577e-02 3.8149e-02 7.4216e-03
1600 308.6404 60.1488 4.1002e+37 2.1494e+36 1.0436e+37 9.2923e+35 2.364 0.1693 6.4965e-02 1.1270e-02 1.1700e-02 5.2896e-02 1.0763e-02
1601 308.6409 60.1492 3.1316e+37 1.6429e+36 8.3363e+36 7.272e+35 2.4349 0.1641 4.9663e-02 8.4400e-03 9.1529e-03 3.9038e-02 8.0327e-03
1602 308.6545 60.1603 2.9899e+37 1.5689e+36 4.1865e+36 4.1348e+35 1.42 0.1994 4.2874e-02 7.4315e-03 7.8520e-03 2.9798e-02 7.1742e-03
1603 308.6551 60.1607 4.0737e+37 2.1355e+36 2.6621e+36 3.7373e+35 0.2162 0.3018 5.1918e-02 9.1195e-03 1.0813e-02 3.6520e-02 8.8771e-03
1604 308.6291 60.1405 1.9298e+37 1.0125e+36 5.1298e+36 2.8591e+35 2.4327 0.0399 3.3849e-02 6.0076e-03 9.3363e-03 2.7593e-02 5.7831e-03
1605 308.6296 60.1409 4.1438e+37 2.1669e+36 7.3472e+36 3.9773e+35 1.793 0.0304 4.9361e-02 7.5546e-03 8.3326e-03 3.5810e-02 7.7288e-03
1606 308.6302 60.1413 3.5036e+37 1.8158e+36 7.0536e+36 7.1154e+35 1.9937 0.1967 4.2715e-02 6.0398e-03 6.4312e-03 3.0479e-02 6.2437e-03
1607 308.6307 60.1418 1.1443e+37 7.7881e+35 3.6773e+36 2.7968e+35 2.7324 0.1825 2.3919e-02 3.3427e-03 4.0350e-03 1.6622e-02 3.3350e-03
1608 308.6396 60.149 3.0357e+37 1.5928e+36 4.1028e+36 3.2893e+35 1.3641 0.1419 5.5661e-02 9.4620e-03 1.1576e-02 4.5910e-02 8.9333e-03
1609 308.6401 60.1495 2.3952e+37 1.2582e+36 3.2448e+36 2.6093e+35 1.3679 0.1423 4.3831e-02 7.3230e-03 9.3863e-03 3.3837e-02 6.8753e-03
1610 308.6537 60.1606 4.2709e+37 2.2387e+36 5.4336e+36 5.4116e+35 1.2686 0.2025 5.5751e-02 9.9777e-03 1.0342e-02 4.0651e-02 9.7116e-03
1611 308.6542 60.161 5.3215e+37 2.7883e+36 4.7364e+36 5.0384e+35 0.7043 0.2227 6.5957e-02 1.2116e-02 1.4645e-02 4.9300e-02 1.1853e-02
1612 308.6547 60.1614 2.1551e+37 1.1208e+36 1.2529e+36 1.9095e+35 0.0315 0.3667 3.7378e-02 7.5813e-03 1.3454e-02 3.1030e-02 7.0081e-03
1613 308.6283 60.1408 1.5387e+37 8.0921e+35 2.0959e+36 1.4361e+35 1.3765 0.0781 2.7307e-02 4.3656e-03 6.8521e-03 2.1269e-02 4.2765e-03
1614 308.6288 60.1412 3.1949e+37 1.6717e+36 3.8708e+36 2.2425e+35 1.1915 0.0449 3.8613e-02 5.4113e-03 6.8014e-03 2.7963e-02 5.6264e-03
1615 308.6293 60.1416 3.2594e+37 1.7365e+36 5.4312e+36 4.7291e+35 1.6949 0.169 3.8653e-02 5.1334e-03 6.5112e-03 2.6826e-02 5.3544e-03
1616 308.6298 60.142 1.5152e+37 1.0215e+36 3.2544e+36 2.4314e+35 2.0959 0.1711 2.6062e-02 3.5303e-03 5.2060e-03 1.8740e-02 3.5050e-03
1617 308.6528 60.1608 3.5556e+37 1.8646e+36 3.768e+36 3.8451e+35 0.98 0.2093 5.1013e-02 9.4493e-03 1.0632e-02 3.8939e-02 9.1592e-03
1618 308.6533 60.1613 4.2292e+37 2.2166e+36 3.2578e+36 3.4834e+35 0.476 0.2225 5.8752e-02 1.1254e-02 1.4630e-02 4.6867e-02 1.0930e-02
1619 308.6274 60.141 1.1421e+37 6.0377e+35 3.2426e+36 1.9448e+35 2.5366 0.0559 2.1424e-02 3.2070e-03 4.3330e-03 1.6182e-02 3.1287e-03
1620 308.6279 60.1414 2.4865e+37 1.3685e+36 6.2741e+36 5.1453e+35 2.3504 0.1654 3.1704e-02 4.2246e-03 5.3375e-03 2.2964e-02 4.3565e-03
1621 308.6284 60.1419 3.2933e+37 1.8422e+36 7.4827e+36 6.3883e+35 2.1848 0.1802 3.8143e-02 4.9161e-03 7.2971e-03 2.7193e-02 5.0559e-03
1622 308.629 60.1423 2.2328e+37 1.3881e+36 3.6092e+36 2.8596e+35 1.6469 0.1794 3.0596e-02 4.1283e-03 7.9006e-03 2.2858e-02 4.0038e-03
1623 308.6295 60.1427 1.0578e+37 5.8673e+35 1.5281e+36 1.567e+35 1.4694 0.2177 1.9840e-02 2.9900e-03 6.7477e-03 1.5388e-02 2.6047e-03
1624 308.6265 60.1413 9.213e+36 5.918e+35 2.3003e+36 1.9816e+35 2.3338 0.2011 1.8874e-02 2.7805e-03 3.1781e-03 1.4362e-02 2.6130e-03
1625 308.6271 60.1417 1.5362e+37 1.02e+36 4.3644e+36 3.4922e+35 2.5378 0.1959 2.3802e-02 3.1566e-03 3.5634e-03 1.7223e-02 3.1337e-03
1626 308.6276 60.1421 2.2583e+37 1.2594e+36 4.5312e+36 3.7031e+35 1.9883 0.1675 2.9674e-02 3.8570e-03 5.7453e-03 2.1925e-02 3.8136e-03
1627 308.6281 60.1426 1.7071e+37 9.2426e+35 1.9221e+36 1.5945e+35 1.0756 0.1554 2.4563e-02 3.3979e-03 7.2550e-03 1.8848e-02 3.1536e-03
1628 308.6568 60.166 1.5286e+37 8.0645e+35 1.334e+36 2.3123e+35 0.6731 0.4232 4.1757e-02 7.9656e-03 6.6488e-03 2.2935e-02 6.3306e-03
1629 308.656 60.1663 3.0079e+37 1.5701e+36 2.4195e+36 4.0735e+35 0.5444 0.4062 7.1967e-02 1.2481e-02 1.0164e-02 3.9991e-02 1.0482e-02
1630 308.6565 60.1667 2.7093e+37 1.4348e+36 2.2942e+36 3.4298e+35 0.6255 0.349 6.3830e-02 1.1581e-02 8.8367e-03 3.4501e-02 9.3529e-03
1631 308.7104 60.2107 1.4185e+37 7.489e+35 1.2907e+36 7.8622e+35 0.7391 0.1238 4.0263e-02 8.0971e-03 1.3325e-02 3.4716e-02 7.2611e-03
1632 308.6551 60.1666 2.874e+37 1.5e+36 2.6388e+36 3.4702e+35 0.7535 0.299 7.3466e-02 1.2133e-02 1.0114e-02 4.0218e-02 1.0253e-02
1633 308.6557 60.167 2.4317e+37 1.287e+36 1.6553e+36 2.5234e+35 0.2808 0.3548 6.1106e-02 1.0537e-02 8.0542e-03 3.1859e-02 8.5084e-03
1634 308.7091 60.2105 2.0676e+37 1.0871e+36 1.9047e+36 2.4373e+35 0.7587 0.2926 7.2587e-02 1.3620e-02 2.2190e-02 5.7942e-02 1.2251e-02
1635 308.7096 60.211 3.0247e+37 1.587e+36 3.1934e+36 8.9162e+35 0.974 1.7881 7.9179e-02 1.5375e-02 2.0860e-02 6.6864e-02 1.4378e-02
1636 308.7082 60.2108 4.9064e+37 2.5711e+36 7.3341e+36 6.8293e+35 1.5233 0.1808 1.5913e-01 2.8265e-02 3.6737e-02 1.2738e-01 2.7105e-02
