ID,RA_x,Dec_x,LHa,E_LHa,LPab,E_Pab,AHa,E_AHa,Ha/24um,Ha/70um,Ha/8um,Ha/12um,Ha/100um,id,RA_y,Dec_y,xcenter,ycenter,3.6um_aperture_average,r_kpc,LBol,Sigma_star,L_Edd,Mass_old,Mass_new,Mass_g,Momentum
1312,308.7135,60.1652,8.5763e+36,4.5852e+35,2.4858000000000003e+36,3.0094e+35,2.5694,0.2606,0.016232,0.0029123,0.0034208,0.010203,0.002473,1312,308.7135,60.1652,716.9772639164997,656.4580091743026,2.9839018230480265,1.8979207862906176,1.18457182320442e+39,1044.3656380668092,6611118543.067781,218731.42774748697,215.84044094586994,100619.88098635625,1.2151004762911537
1313,308.7017,60.1565,2.0376e+37,1.0715e+36,1.8903e+36,2.018e+35,0.7698,0.2208,0.021337000000000002,0.004460899999999999,0.0059693,0.018746000000000002,0.0038946999999999996,1313,308.7017,60.1565,722.7257526580739,530.6390376542794,1.9666288857385883,1.3528214762702155,2.8143646408839784e+39,688.3201100085057,4881508687.852317,144161.42672805596,512.8044523527682,30146.02023168718,0.9002490693949157
1314,308.7111,60.1642,3.1214e+36,1.8589e+35,7.051000000000001e+35,1.8126e+35,2.1756,1.2708,0.015452,0.0026463000000000003,0.0035783,0.010351,0.0022844000000000002,1314,308.7111,60.1642,722.9544388593117,638.7499661401064,2.6325481833551967,1.8124453489304362,4.311325966850828e+38,921.3918641743187,5951660256.965994,192975.86077116293,78.55652814948617,85198.33932977219,1.1752394213611836
1315,308.7116,60.1646,5.1177e+36,2.8272e+35,7.8159e+35,1.3711e+35,1.5572,0.4533,0.015771,0.0026468000000000004,0.003486400000000001,0.010102,0.0023263000000000003,1315,308.7116,60.1646,722.9074850526622,644.4022882138934,2.307355804449285,1.8571570312452312,7.068646408839779e+38,807.5745315572499,5281782335.1062565,169138.0143710983,128.79757291940328,60981.27137540046,1.095823301775869
1316,308.7122,60.1651,1.4355e+37,7.5774e+35,2.8143e+36,2.7217e+35,1.9518,0.1923,0.020971,0.0035424999999999996,0.0044284,0.013218,0.0030866,1316,308.7122,60.1651,722.976287561774,651.3898990405003,2.3573713741078444,1.9155727333199508,1.9827348066298343e+39,825.0799809377455,5440242115.243307,172804.34711586853,361.2734547273256,76434.1417098039,1.1533229825871805
1317,308.7127,60.1655,1.0379000000000001e+37,5.5150000000000006e+35,1.8908000000000002e+36,3.2396e+35,1.8358,0.4156,0.017161000000000003,0.0029914,0.0038106999999999998,0.010778,0.002525,1317,308.7127,60.1655,722.9294976706861,657.0421793260008,2.1612705420865708,1.9631242861693647,1.4335635359116023e+39,756.4446897302997,5089484508.144434,158429.405340248,261.2091387401541,71891.4834259955,1.1388769327443078
1318,308.7035,60.1589,1.4798000000000002e+37,7.8081e+35,4.5247000000000003e+36,4.3372e+35,2.6538,0.1896,0.030194,0.0046952,0.0044678999999999995,0.019106,0.003936199999999999,1318,308.7035,60.1589,728.5531075552368,560.8221319382216,2.1591044628796583,1.4541356353019246,2.0439226519337015e+39,755.6865620078804,5424511313.47303,158270.62344136563,372.4224718254938,103925.05649629958,1.2167640042508518
1319,308.7113,60.1653,2.7974000000000003e+37,1.4683e+36,6.187e+36,5.9886e+35,2.1422,0.1928,0.032169,0.005410100000000001,0.0061422,0.020392,0.0045813,1319,308.7113,60.1653,728.8128512371828,650.6388728841506,2.6056979653891257,1.9705573101529632,3.863812154696133e+39,911.994287886194,5880848151.776902,191007.63699594146,704.0239374811708,83890.36703081356,1.1780601092488399
1320,308.7118,60.1658,3.0263e+37,1.5879e+36,4.2460000000000003e+36,4.3067e+35,1.4233,0.2076,0.031806,0.0055131,0.0062081,0.020262,0.004567100000000001,1320,308.7118,60.1658,729.3912419346688,657.3153910775552,2.363283983903961,2.0317840479439857,4.1799723756906075e+39,827.1493943663862,5360740520.647666,173237.7640508457,761.6313870019543,55737.63392538369,1.0772865111020398
1321,308.7124,60.1662,1.5458000000000002e+37,8.1518e+35,1.9807e+36,2.8313e+35,1.2798,0.3317,0.019097,0.0034917999999999998,0.0041270000000000005,0.012298,0.0027708999999999998,1321,308.7124,60.1662,728.8349258666992,663.2786912569218,2.0639566389336843,2.076863974998881,2.1350828729281766e+39,722.3848236267895,4888155813.472345,151295.92366471203,389.03274560606053,50118.0523415345,1.0377855117123365
1322,308.7104,60.1656,2.6328e+37,1.3823000000000002e+36,4.5931e+36,4.0116e+35,1.7674,0.1631,0.032833,0.0056841999999999995,0.0062374,0.021138999999999998,0.0045774,1322,308.7104,60.1656,735.2746176304455,650.9122045517272,2.2838459068919588,2.0414151331134684,3.6364640883977896e+39,799.3460674121857,5321434018.700522,167414.64887053426,662.5989213556968,69212.88147243949,1.1209235627787961
1323,308.711,60.166000000000004,3.553e+37,1.8632e+36,5.2578e+36,4.7154e+35,1.5074,0.1704,0.038137,0.0067828,0.0070068,0.024968999999999998,0.005386800000000001,1323,308.711,60.166000000000004,734.7181565609686,656.875504288694,2.4687444339535056,2.083934799124888,4.9074585635359114e+39,864.0605518837268,5561510527.79971,180968.41880364387,894.1864051871737,59031.06118114479,1.0888238498088705
1324,308.7115,60.1664,2.6263000000000003e+37,1.3789e+36,3.7348e+36,3.5826e+35,1.4445,0.19,0.028527999999999998,0.0053675,0.0059584,0.018999000000000002,0.0040911,1324,308.7115,60.1664,734.6713337760002,662.5277411544063,2.2238990726337526,2.130413339412039,3.6274861878453037e+39,778.3646754218133,5130705270.839412,163020.3164079315,660.9630610591258,56567.84388759695,1.07910108208027
1325,308.7183,60.172,1.5870000000000002e+37,8.2936e+35,2.413e+36,3.0394e+35,1.5503,0.2768,0.04068,0.0077685,0.0065605,0.022126,0.0056261,1325,308.7183,60.172,735.0424197083702,741.0350179708977,1.6587290377383983,2.8699130792330028,2.1919889502762435e+39,580.5551632084394,4154517924.1303763,121591.18904928376,399.40158317817196,60711.06152920842,1.1054697036841987
1326,308.7188,60.1724,1.1034e+37,5.8147e+35,1.1272e+36,2.2184e+35,0.9219,0.5953,0.034319,0.0065596000000000005,0.0065464,0.01818,0.0046333,1326,308.7188,60.1724,734.9966868542743,746.6869762351869,1.4551680035126442,2.9268659311234217,1.5240331491712707e+39,509.3088012294255,3755247936.5187955,106669.38589006581,277.6935771132923,36102.38510209459,0.9575746218785907
1327,308.6557,60.1219,2.4409000000000004e+37,1.2843000000000001e+36,3.1335000000000005e+36,3.1965e+35,1.2829,0.2097,0.18767999999999999,0.040201,0.026267000000000002,0.094441,0.030427,1327,308.6557,60.1219,741.2263496477977,33.05825804994515,0.6561397050539012,6.148574287404789,3.371408839779006e+39,229.6488967688654,2372460587.9940796,48097.55246627122,614.3032919846249,50239.450968084544,1.048449542327412
1328,308.6562,60.1223,1.7110000000000001e+37,9.0363e+35,1.5891e+36,1.5747e+35,0.7715,0.1967,0.13623,0.026856,0.018203999999999998,0.065579,0.021973,1328,308.6562,60.1223,741.1713751448589,38.71254075808184,0.5685333173581405,6.083666710332371,2.363259668508288e+39,198.9866610753492,2015392630.1472251,41675.668839778606,430.6087642204488,30212.59367205334,0.9020216892361451
1329,308.7101,60.1663,1.7265e+37,9.0925e+35,1.5957e+36,2.3148e+35,0.7638,0.3063,0.023887000000000002,0.0045216,0.0057019,0.015969,0.0033295,1329,308.7101,60.1663,741.1798240426631,657.1489249522723,1.7359816012435223,2.1544932446284912,2.384668508287293e+39,607.5935604352328,4396055618.849252,127254.09772211956,434.5096618507333,29911.055148041913,0.9011915521273933
1330,308.7106,60.1667,1.514e+37,7.9856e+35,1.5338000000000005e+36,2.4417e+35,0.909,0.3488,0.021488999999999998,0.004301300000000001,0.005779600000000001,0.014759999999999999,0.0030491,1330,308.7106,60.1667,741.1329475085672,662.8011469899546,1.720642020491208,2.2000719950333743,2.0911602209944752e+39,602.2247071719228,4259246980.0428076,126129.64772410515,381.0296136936057,35597.21017225728,0.9567452823853775
1331,308.7133,60.1718,2.7295e+37,1.4328e+36,2.7053000000000003e+36,2.7866e+35,0.8742,0.2053,0.030133999999999998,0.0060295,0.0096527,0.02622,0.0064501,1331,308.7133,60.1718,759.2638915822972,723.4353004054248,1.6207122565550556,2.9151724947131936,3.770027624309393e+39,567.2492897942694,4116549582.9401274,118804.41343811362,686.9354891523758,34234.412687114745,0.9387248394950625
1332,308.7138,60.1722,3.2293000000000004e+37,1.694e+36,2.3493000000000003e+36,4.2658e+35,0.3857,0.385,0.034366,0.006872199999999999,0.011007,0.029572,0.0074872,1332,308.7138,60.1722,759.2177153880336,729.0872646170785,1.7524045337288017,2.9675045953873576,4.4603591160221e+39,613.3415868050806,5320129179.320059,128457.96154986319,812.7205624179398,15104.338793662955,0.6821735708424806
1333,308.7124,60.172,8.267400000000001e+37,4.3298000000000005e+36,1.3162e+37,1.2021e+36,1.6228,0.1768,0.072641,0.014057,0.014341,0.063024,0.01577,1333,308.7124,60.172,765.0995078637068,722.6847479601092,2.44171900388041,2.9639746171533914,1.1419060773480664e+40,854.6016513581436,5530015945.953627,178987.35131016333,2080.66329474935,63550.22295658867,1.1119556257768535
1334,308.71299999999997,60.1724,1.1438e+38,5.989e+36,1.3777e+37,1.3463e+36,1.1822,0.1968,0.096947,0.018743,0.018105,0.084635,0.021412999999999998,1334,308.71299999999997,60.1724,764.5438228975211,728.6477013086984,2.7562155216158923,3.013597605790618,1.5798342541436466e+40,964.6754325655625,6146580553.636839,202041.15013643514,2878.6107803351797,46295.95364757156,1.027396856062717
1335,308.7135,60.1729,5.1616e+37,2.7046000000000004e+36,3.5291e+36,4.6061e+35,0.2876,0.2612,0.051961,0.010860999999999999,0.014629,0.047839,0.011895000000000001,1335,308.7135,60.1729,765.1229360587805,735.3238689239499,1.8544643567144807,3.0811516194728816,7.129281767955802e+39,649.0625248500683,6318896546.166264,135939.33731929446,1299.0240779662583,11262.659676062916,0.5907628839542525
1336,308.7116,60.1723,7.9166e+37,4.1462000000000005e+36,1.1573e+37,9.8803e+35,1.4882,0.1585,0.070501,0.014175,0.014575,0.062196,0.015628,1336,308.7116,60.1723,771.0508885379338,723.2695323584721,2.3678590192719366,3.026823422696852,1.0934530386740331e+40,828.7506567451778,5385217205.653429,173573.13165922448,1992.3771728974893,58279.17291347994,1.0915641904122182
1337,308.7121,60.1727,1.2202e+38,6.389100000000001e+36,1.4238e+37,1.2512e+36,1.1321,0.1661,0.10246,0.020631,0.019141,0.090645,0.023055000000000003,1337,308.7121,60.1727,771.0046056570253,728.9214717317517,2.5590637215452783,3.077786488497297,1.6853591160220994e+40,895.6723025408475,5821958879.679495,187589.16837907874,3070.8872828859817,44333.99519913362,1.0146417798555
1338,308.7126,60.1731,6.3257e+37,3.3137e+36,4.4056000000000005e+36,3.106e+35,0.3168,0.1105,0.06169400000000001,0.01347,0.0162,0.056742999999999995,0.014363999999999997,1338,308.7126,60.1731,770.9583965816217,734.5733925451375,1.7093596560967497,3.1292847468509057,8.737154696132597e+39,598.2758796338624,5662678383.9574585,125302.60721851423,1591.994073541375,12406.156416469863,0.6183816442256735
1339,308.7055,60.1683,1.4143e+37,7.4675e+35,2.9522e+36,2.8578e+35,2.0508,0.193,0.035332999999999996,0.005287399999999999,0.004555,0.017932,0.0040124,1339,308.7055,60.1683,777.1227533480587,663.3282849499567,1.8234332262575883,2.595812824164203,1.9534530386740328e+39,638.2016291901558,4630276597.357076,133664.63665152204,355.9380334523556,80311.06558995073,1.1636017339295506
1340,308.70599999999996,60.1687,1.5984000000000002e+37,8.4253e+35,1.5781000000000005e+36,1.6236e+35,0.8681,0.2074,0.037466,0.0059762,0.005993600000000001,0.019727,0.004488600000000001,1340,308.70599999999996,60.1687,777.0756382904274,668.9804091339296,1.4507994213055382,2.6373205375098845,2.207734806629834e+39,507.7797974569384,3761034988.874905,106349.15208880206,402.27063046754245,33995.531518742064,0.9407119025076887
1341,308.7112,60.173,3.7591e+37,1.971e+36,2.4773e+36,1.8835e+35,0.2296,0.1109,0.03968,0.0087632,0.012043,0.036467,0.0091277,1341,308.7112,60.173,777.4653428402581,729.1953557586766,1.433492949127577,3.142831173881255,5.192127071823204e+39,501.72253219465193,5626328760.467532,105080.52141887913,946.0557601292161,8991.330534158713,0.5138843181600775
1342,308.7046,60.1685,1.4979000000000001e+37,7.9025e+35,2.3405e+36,3.1044e+35,1.5932,0.3006,0.03875,0.0058333,0.0048817,0.01957,0.0044957,1342,308.7046,60.1685,782.9589467148984,662.578123450152,2.03966066952384,2.656127301761756,2.068922651933702e+39,713.881234333344,4826533316.241983,149514.9360878165,376.9777135744069,62391.06187727203,1.1056174016930425
1343,308.7052,60.169,1.8916e+37,9.9499e+35,1.7226e+36,1.8977e+35,0.7404,0.2325,0.045087,0.007268000000000002,0.007032600000000001,0.024489,0.0055293,1343,308.7052,60.169,783.0273716550138,669.5655202265011,1.4232154887093824,2.7078393954241333,2.612707182320442e+39,498.12542104828384,3781857151.44759,104327.14422210741,476.06051338363574,28994.691321825394,0.8893427538735204
1344,308.7057,60.1694,1.3892e+37,7.2911e+35,1.1457000000000001e+36,1.5738e+35,0.5838,0.3179,0.03853,0.006788,0.007977,0.022156,0.005063399999999999,1344,308.7057,60.1694,782.980285213248,675.2176110972803,1.3034756521240445,2.7496404524993343,1.9187845303867404e+39,456.2164782434156,3654617943.275588,95549.75576640815,349.62109599944324,22862.102638684046,0.8168806793136357
1345,308.6708,60.1419,1.9292000000000002e+37,1.0149000000000001e+36,2.9501e+36,2.8415e+35,1.5593,0.1907,0.069208,0.01201,0.009801100000000002,0.034776999999999995,0.0095108,1345,308.6708,60.1419,789.0674812431398,284.96058631486613,1.1403448154846434,3.60118630334718,2.6646408839779006e+39,399.12068541962515,3336513790.7496414,83591.64088066781,485.5233360222616,61063.5091546763,1.0935061165132716
1346,308.6855,60.1539,1.1355e+37,6.0202e+35,1.9291e+36,2.0157e+35,1.7255,0.2158,0.045776,0.007547499999999999,0.006035199999999999,0.021381999999999998,0.0056387,1346,308.6855,60.1539,789.0652238713649,453.620050689497,1.296931194449361,2.3532076476373054,1.5683701657458564e+39,453.9259180572763,3644636117.1208305,95070.02196284945,285.77221027020425,67572.04197165008,1.1237407303818472
1347,308.7012,60.1667,8.4735e+36,4.5324e+35,6.7929e+35,1.3165e+35,0.5391,0.5343,0.033093,0.0048225,0.005872100000000001,0.01648,0.0038080999999999996,1347,308.7012,60.1667,789.0324198078742,633.5672602313226,1.4064462271325533,2.535548273561014,1.1703729281767955e+39,492.25617949639366,3966624814.6934423,103097.89314600325,213.2532649691392,21111.612765526836,0.7885036548978179
1348,308.7043,60.1692,1.0062e+37,5.2861e+35,7.9393e+35,1.6374e+35,0.5139,0.6354,0.034031,0.0058,0.0055126,0.019046,0.004355899999999999,1348,308.7043,60.1692,788.8634707555037,668.8154448732082,1.4773751947142295,2.7677840565753504,1.389779005524862e+39,517.0813181499803,4203608912.6751304,108297.25802723366,253.231173909185,20124.759414216733,0.7694806781690238
1349,308.709,60.1731,1.8444e+37,9.7011e+35,2.678e+36,2.8938e+35,1.4774,0.2295,0.03129,0.008157600000000001,0.0086875,0.029943,0.0070203,1349,308.709,60.1731,789.2984721562515,723.3782559201798,1.4752743840862212,3.209171693536981,2.5475138121546962e+39,516.3460344301774,3855327782.8853054,108143.26056507118,464.181650922382,57856.235762918484,1.0853834253100367
1350,308.7095,60.1735,1.3597e+37,7.1833e+35,1.6606e+36,2.0592e+35,1.2042,0.2365,0.024932,0.0063237,0.007585,0.023188,0.0055816,1350,308.7095,60.1735,789.2520288470599,729.0301556362161,1.4127334764799593,3.2579550409885845,1.878038674033149e+39,494.45671676798577,3664278419.1845264,103558.77259442887,342.19680696115955,47157.49228760418,1.0362906987076204
1351,308.67,60.1422,2.0028e+37,1.0533000000000001e+36,2.3863e+36,2.2445e+35,1.165,0.183,0.070865,0.012966,0.010705,0.036976,0.0098432,1351,308.67,60.1422,795.0222280649102,285.54684088811837,1.0259494678998795,3.632829402802853,2.7662983425414364e+39,359.0823137649578,2975485453.707879,75206.02393053443,504.04630799574204,45622.38707445514,1.0250479208860237
1352,308.6909,60.1592,1.7674e+37,9.3059e+35,4.4495e+36,3.9774e+35,2.3468,0.171,0.030798000000000002,0.0055262,0.0045791,0.019429,0.0049058999999999995,1352,308.6909,60.1592,794.6539393690166,524.7087772589872,1.831950965086758,2.262260459846517,2.441160220994475e+39,641.1828377803653,4770265133.00285,134289.01951857677,444.8029981783875,91902.67638311702,1.1942970011861263
1353,308.6914,60.1597,1.6969000000000004e+37,8.9382e+35,3.594300000000001e+36,3.4938e+35,2.074,0.1947,0.0293,0.0050411,0.004664,0.019428,0.004606399999999999,1353,308.6914,60.1597,795.2297950051258,531.3857622979333,1.8702914655590503,2.2707385164877025,2.343784530386741e+39,654.6020129456676,4733857009.73757,137099.52499301333,427.0602057309641,81219.5972467124,1.1615832854268737
1354,308.7082,60.1733,1.5078000000000002e+37,7.9311e+35,1.6808e+36,2.0080000000000003e+35,1.0599,0.2625,0.034265,0.009124700000000001,0.008687799999999999,0.031792,0.0072060000000000015,1354,308.7082,60.1733,794.6245000227648,722.9391478473892,1.2910109962683796,3.2597529722685152,2.0825966850828733e+39,451.8538486939328,3457433480.5698123,94636.04877020887,379.4692546414919,41506.58202593562,0.9925996875991768
1355,308.7087,60.1737,1.0624e+37,5.6415e+35,6.2824e+35,1.3183e+35,0.0584,0.3391,0.026587,0.0066248999999999995,0.0073676,0.023481000000000002,0.0054569,1355,308.7087,60.1737,794.5780037715136,728.5910375434307,1.2364991094156221,3.307869053418898,1.467403314917127e+39,432.7746882954677,12039708870.042759,90640.11876057694,267.3750737041523,2286.9934808138883,0.1945804687491048
1356,308.6738,60.1463,2.3858000000000003e+37,1.2398000000000001e+36,5.1371e+36,4.4874e+35,2.0999,0.1546,0.025141,0.0037288000000000004,0.0046114,0.016916,0.0037955,1356,308.6738,60.1463,801.248854408137,339.3725443041459,1.7999563340274318,3.2078403312792,3.2953038674033166e+39,629.9847169096013,4624580683.646308,131943.69056780328,600.4362300860006,82233.86319111446,1.1674611036240994
1357,308.6790000000001,60.1505,1.6401e+37,8.6429e+35,2.5290000000000002e+36,2.6452e+35,1.5723,0.2174,0.041763,0.007034,0.0067631,0.022731,0.005235,1357,308.6790000000001,60.1505,800.9664039055937,398.57413321037257,1.2179076070106771,2.7741537998328214,2.265331491712707e+39,426.26766245373705,3464646207.262568,89277.29045517027,412.7653034470823,61572.60016924105,1.0974830857301552
1358,308.6796,60.151,2.1599000000000004e+37,1.1353000000000001e+36,4.3748000000000004e+36,4.0009e+35,2.0032,0.1767,0.049046,0.0079002,0.006594,0.026213,0.006023,1358,308.6796,60.151,801.030445575003,405.5625776219666,1.5095602948450613,2.7312569949862464,2.9832872928176804e+39,528.3461031957714,4118172971.5332565,110656.54909017535,543.5837930097881,78447.00925969832,1.157621877767726
1359,308.6801,60.1514,1.7321e+37,9.1219e+35,3.6413e+36,3.1881e+35,2.062,0.1651,0.039666,0.0063965,0.0058961000000000005,0.022096,0.0048454,1359,308.6801,60.1514,800.9797725788058,411.21550116737916,1.4398491805303406,2.6969705019964905,2.392403314917127e+39,503.9472131856192,4028745909.192124,105546.45751606603,435.91901841393286,80749.66707942188,1.1651289139368575
1360,308.6806,60.1518,1.4703e+37,7.759e+35,2.856e+36,2.6482e+35,1.9371,0.1803,0.034363,0.0057423000000000005,0.006125800000000001,0.020345,0.0042647,1360,308.6806,60.1518,800.9291733885092,416.8684061625788,1.3391719944628973,2.6638291382755885,2.030801104972376e+39,468.71019806201406,3826035396.4708986,98166.43432628269,370.03159908435174,75858.477254873,1.1458028851159296
1361,308.69,60.1595,1.8003e+37,9.4774e+35,4.8572000000000005e+36,4.6897e+35,2.4561,0.193,0.031992,0.0054412,0.0045103,0.020252000000000003,0.0050144,1361,308.69,60.1595,801.1164727181545,524.9835849751312,2.0225954794902883,2.3441139401435307,2.4866022099447523e+39,707.9084178216008,5110310465.893466,148263.99232284765,453.0829679871853,96182.9569901882,1.2046657527510212
1362,308.6905,60.1599,2.448e+37,1.2857e+36,5.7409e+36,5.7389e+35,2.2348,0.2043,0.039658,0.0065183,0.005357100000000001,0.025143000000000002,0.0061506,1362,308.6905,60.1599,801.0673488521485,530.6361141303208,2.436091238699363,2.344829682470601,3.38121546961326e+39,852.6319335447771,5678421761.909777,178574.81457602215,616.0901547701102,87516.66148840543,1.1806813336527728
1363,308.6911,60.1603,1.405e+37,7.4188e+35,1.4259000000000002e+36,2.032e+35,0.9117,0.315,0.026320999999999997,0.0046329,0.0060433,0.018147,0.004130300000000001,1363,308.6911,60.1603,800.5085607604442,536.5995695244299,1.5006566175347114,2.34118471678326,1.9406077348066295e+39,525.229816137149,3873723083.0550776,110003.87545485233,353.59749487418486,35702.94445989763,0.9478267756102736
1364,308.6979,60.1659,7.4931e+36,4.0296e+35,2.2710000000000002e+36,2.3472e+35,2.6399,0.2138,0.029918,0.004324100000000001,0.0040667,0.013711000000000001,0.0033289,1364,308.6979,60.1659,800.8489663409421,615.1108800326357,1.6424592626398518,2.578332043344544,1.0349585635359118e+39,574.8607419239481,4620424274.039054,120398.55224436356,188.579458280552,103380.72071918809,1.2185092660004302
1365,308.7005,60.168,6.5892e+36,3.5688e+35,5.2951e+35,1.8718e+35,0.5429,1.2889,0.034668,0.005376,0.0060739,0.018346,0.0042778,1365,308.7005,60.168,800.7254377884316,644.7071559895128,1.44872055513154,2.7426397908125875,9.101104972375694e+38,507.05219429603903,4055071164.869546,106196.7632391347,165.83093332562137,21260.42398516884,0.7911439985278302
1366,308.6583,60.1346,8.0347e+36,4.2661e+35,7.3733e+35,1.1815e+35,0.7526,0.3791,0.047488,0.008612999999999999,0.0080543,0.024557,0.0060305,1366,308.6583,60.1346,807.2538974125972,171.28923554118109,0.8501790593842368,4.8215676941361085,1.1097651933701657e+39,297.56267078448286,2564171625.107118,62321.380034605965,202.20994961321094,29472.453658570765,0.9018764938646585
1367,308.6620000000001,60.1376,1.9109e+37,1.0027e+36,3.1783e+36,1.9149e+35,1.6919,0.0541,0.03343,0.0071129999999999995,0.0064051,0.026349,0.0059285,1367,308.6620000000001,60.1376,807.1075533899759,213.53594136217384,1.4233423216968215,4.394781136500335,2.6393646408839782e+39,498.16981259388746,3847968443.4337683,104336.44156567739,480.9177601103773,66256.23750323661,1.117574520970498
1368,308.6724,60.1461,3.9440000000000003e+37,2.0677000000000002e+36,1.2176000000000001e+37,1.0905000000000001e+36,2.6689999999999996,0.1714,0.036396,0.0053655000000000005,0.0048981,0.02538,0.0056949,1368,308.6724,60.1461,807.140147817119,332.97016061505326,2.7160799916714184,3.3061506817996937,5.447513812154697e+39,950.6279970849963,6272429398.431099,199099.0621292669,992.5896937962887,104520.3013748676,1.2207765180716954
1369,308.6729,60.1465,4.7794e+37,2.4850000000000002e+36,9.7373e+36,8.4638e+35,2.0125,0.1576,0.041523000000000004,0.0058641000000000006,0.0057063,0.028732,0.0062871,1369,308.6729,60.1465,807.0884786885233,338.623310588372,2.665114944842674,3.2604323688753807,6.601381215469613e+39,932.7902306949361,5984227035.503441,195363.1290727693,1202.8354925278857,78811.20513934847,1.1567643009761113
1370,308.6735,60.1469,2.8952e+37,1.5020000000000005e+36,2.4684e+36,2.6364e+35,0.6363,0.2098,0.028863,0.0043279,0.0065184,0.020894,0.0043805,1370,308.6735,60.1469,806.5268546347278,344.5873777590924,1.5120009140151551,3.2088809050915605,3.998895027624309e+39,529.2003199053041,4072088392.9466376,110835.45581945812,728.6373431741922,24918.047120580086,0.8425266266890675
1371,308.6740000000001,60.1474,1.1937e+37,6.2797e+35,8.3774e+35,1.2569e+35,0.3288,0.3349,0.017135,0.0029443,0.0056378999999999995,0.013156999999999999,0.0026574000000000003,1371,308.6740000000001,60.1474,807.0999975871875,351.26509636908827,1.2019449167553105,3.16207797703331,1.648756906077348e+39,420.6807208643586,4026841362.435135,88107.16414495515,300.4194516948858,12876.086583760385,0.6322661285938596
1372,308.6897,60.1602,1.6327e+37,8.6039e+35,3.6980000000000004e+36,3.6806e+35,2.1798,0.2021,0.029738999999999998,0.005008100000000001,0.0049345,0.019112999999999998,0.0045914,1372,308.6897,60.1602,807.020036680572,531.221955533885,1.7557738126979652,2.4209467048733204,2.255110497237569e+39,614.5208344442879,4594542488.55072,128704.94259786962,410.90293941714003,85362.81488832388,1.1734560371593887
1373,308.6611,60.1378,1.6292e+37,8.5619e+35,1.8735e+36,1.3461e+35,1.109,0.0865,0.029235,0.0064063,0.008226899999999999,0.023829,0.0053299,1373,308.6611,60.1378,812.9485263516715,212.78701017640685,1.1631446598892137,4.433613540484932,2.250276243093923e+39,407.1006309612248,3213757746.7301292,85262.95676663688,410.02209156514033,43429.379627099355,1.009824834126683
1374,308.6616,60.1382,1.0982e+37,5.8107e+35,6.566e+35,9.5889e+34,0.0758,0.2433,0.023019,0.0049856,0.0065444000000000006,0.018813,0.0040821,1374,308.6616,60.1382,812.895246565491,218.44054430134602,1.0118274088720831,4.3781314690340585,1.516850828729282e+39,354.1395931052291,8037329355.117758,74170.82293631109,276.3848888760356,2968.39222338515,0.24212616663312195
1375,308.6716,60.1464,3.327e+37,1.7442e+36,1.1494e+37,1.0262e+36,2.8468,0.1704,0.0317,0.0047707999999999995,0.0045059,0.022968000000000002,0.0050388,1375,308.6716,60.1464,813.094387641143,333.5565887370305,2.8276431922557306,3.3491723536341063,4.595303867403315e+39,989.6751172895056,6534681173.504478,207277.0718611552,837.3088010294756,111483.10002022222,1.229430409930154
1376,308.6721,60.1468,4.0648000000000005e+37,2.1109000000000002e+36,9.952800000000001e+36,8.7446e+35,2.3029,0.1585,0.036226999999999995,0.005250100000000001,0.0051194,0.025855,0.005588,1376,308.6721,60.1468,813.0426733038562,339.20972391177526,2.522444468265819,3.304490086510924,5.614364640883979e+39,882.8555638930368,5824021599.694725,184904.8369138159,1022.9915282310229,90183.5151877792,1.1917530706365596
1377,308.6726,60.1472,2.3166000000000003e+37,1.2191000000000001e+36,3.0717e+36,2.8382e+35,1.334,0.1509,0.024522,0.0037984000000000004,0.0054841,0.018038,0.0037948,1377,308.6726,60.1472,812.9910327735034,344.8628405381753,1.514064764344815,3.260441768624705,3.199723756906078e+39,529.9226675206853,3919402759.2584996,110986.74395024609,583.020609697891,52240.570263796704,1.0506218077190366
1378,308.6956,60.166000000000004,1.0553000000000001e+37,5.6051e+35,2.2588000000000002e+36,2.3563e+35,2.0905,0.2169,0.034938,0.005143,0.0041378,0.015703,0.0039495,1378,308.6956,60.166000000000004,813.1953172919127,608.9837584819762,1.430093643473821,2.7024112218413934,1.457596685082873e+39,500.5327752158373,4021870925.983802,104831.3392999324,265.5882109186672,81865.75122673689,1.1685621099352843
1379,308.6993,60.169,8.823e+36,4.7121e+35,1.0075e+36,1.3987e+35,1.0978,0.3225,0.040751,0.0065467,0.0076512,0.021597,0.0052197,1379,308.6993,60.169,813.0908440704387,651.2195368989313,1.0250079738110596,2.9294181696406,1.2186464088397791e+39,358.75279083387085,2967644140.2805257,75137.00880923495,222.04915994839388,42990.7781376282,1.0024918393248745
1380,308.6998,60.1694,1.1455e+37,6.0717e+35,1.4084000000000002e+36,1.5774e+35,1.2147,0.2363,0.049017000000000005,0.0079159,0.0088265,0.026492,0.0064887,1380,308.6998,60.1694,813.0432527665648,656.8716235547544,1.0880611121968118,2.9645760217158745,1.5821823204419888e+39,380.8213892688841,3094940303.15973,79759.04525713234,288.2889184187749,47568.68118398339,1.0365205359187493
