ID,RA_x,Dec_x,LHa,E_LHa,LPab,E_Pab,AHa,E_AHa,Ha/24um,Ha/70um,Ha/8um,Ha/12um,Ha/100um,id,RA_y,Dec_y,xcenter,ycenter,3.6um_aperture_average,r_kpc,LBol,Sigma_star
1395,308.6687,60.1478,1.1495e+37,6.0757e+35,1.3371e+36,1.1485e+35,1.1271,0.12,0.021432,0.0041753,0.005423,0.016959000000000002,0.003475,1395,308.6687,60.1478,836.6299284788304,338.8852347045746,1.207832250308914,3.509203590805757,1.587707182320442e+39,422.74128760811993
1396,308.6817,60.1585,1.2727e+37,6.6549e+35,1.4877000000000005e+36,1.9892e+35,1.1348,0.2863,0.052838,0.010646,0.0077771,0.025746,0.008083,1396,308.6817,60.1585,837.1800384568775,488.93254111751884,1.2474018949475258,2.8220301789393094,1.7578729281767957e+39,436.59066323163404
1397,308.6553,60.1378,2.0586e+37,1.1694e+36,2.3124e+36,2.9266e+35,1.072,0.2321,0.033926,0.0065765,0.0074203,0.025493,0.0056075000000000005,1397,308.6553,60.1378,842.5425449931122,194.7545724837143,1.32839983034103,4.7775282133632135,2.843370165745856e+39,464.9399406193605
1398,308.6558,60.1383,2.6437e+37,1.3715e+36,3.9852e+36,4.0931e+35,1.5366,0.1971,0.038817,0.0072334,0.008156,0.030029000000000007,0.0063203,1398,308.6558,60.1383,843.1131424387194,201.4328799907264,1.4391761836367485,4.717988807325787,3.651519337016575e+39,503.711664272862
1399,308.6678,60.1481,9.1545e+36,4.8699e+35,1.3153e+36,1.1412e+35,1.4608,0.1225,0.021665,0.0041898000000000005,0.0050387,0.016365,0.0033977,1399,308.6678,60.1481,843.0939611273956,339.161243736727,1.3568938735170366,3.565171714826804,1.2644337016574585e+39,474.9128557309628
1400,308.7023,60.1763,3.9777e+36,5.5341e+35,2.4487e+35,1.4803e+35,0.1219,0.7148,0.046363,0.0098328,0.015172,0.034133,0.007828100000000001,1400,308.7023,60.1763,843.4360505036003,735.3243407714157,0.8507673881085465,3.8749312145365065,5.4940607734806635e+38,297.7685858379913
1401,308.7029,60.1767,4.7995e+36,7.2283e+35,5.3109e+35,1.3721e+35,1.0482,0.3855,0.044827,0.0090083,0.015416,0.032184,0.0069923,1401,308.7029,60.1767,842.8798539354683,741.2869651083574,0.7652975190984352,3.916699445545493,6.62914364640884e+38,267.85413168445234
1402,308.6544,60.1381,3.9905e+36,3.7274e+35,3.7057e+35,1.5208e+35,0.7713,1.8205,0.02119,0.0042184,0.006601300000000001,0.016924,0.003523900000000001,1402,308.6544,60.1381,849.0079181911632,195.03104167138767,1.0316126517348865,4.814386542621836,5.5117403314917124e+38,361.0644281072103
1403,308.6549,60.1385,5.009e+36,4.2935e+35,5.6385e+35,1.466e+35,1.0753,1.1273,0.021463,0.0042117,0.0065518,0.017421000000000002,0.0035224,1403,308.6549,60.1385,848.9540881901584,200.68455642498336,1.079015066974132,4.761220596290778,6.918508287292818e+38,377.65527344094625
1404,308.7004,60.1757,4.1414e+36,2.3463e+35,2.6919e+35,8.9717e+34,0.2077,0.6671,0.054022,0.011564,0.014158,0.041154,0.010171,1404,308.7004,60.1757,849.3650451770686,723.2716207162016,0.6138047817272702,3.8459489302388863,5.7201657458563536e+38,214.83167360454456
1405,308.701,60.1761,3.193400000000001e+36,1.8982e+35,3.2523e+35,9.0356e+34,0.9172,0.5242,0.048479,0.010284,0.01463,0.038657,0.008961700000000001,1405,308.701,60.1761,848.8086212434025,729.234263086482,0.6909101342508543,3.8855852552414896,4.4107734806629845e+38,241.818546987799
1406,308.7015,60.1765,7.9905e+36,4.2737e+35,1.8438e+36,1.3344e+35,2.2092,0.0903,0.055302,0.011363,0.016173,0.04328,0.0096986,1406,308.7015,60.1765,848.7617260842784,734.8860153297262,1.041826454223453,3.9291227839490843,1.1036602209944752e+39,364.63925897820855
1407,308.702,60.1769,1.2773e+37,6.7368e+35,2.2991e+36,1.5215e+35,1.8168,0.0725,0.061455,0.01206,0.019051,0.046248,0.010051,1407,308.702,60.1769,848.7149047346236,740.5377490226193,1.0745183681259254,3.9732219535239417,1.7642265193370165e+39,376.0814288440739
1408,308.7025,60.1774,7.4457e+36,3.9959e+35,1.6300000000000002e+36,1.2525e+35,2.1261,0.1012,0.047585,0.008874700000000001,0.017141,0.034438,0.007235899999999998,1408,308.7025,60.1774,849.2932551642152,747.213800324397,0.8786617902687769,4.0327408895530485,1.0284116022099448e+39,307.5316265940719
1409,308.6515,60.1366,1.0584e+37,7.4684e+35,2.2608e+36,2.6726e+35,2.0872,0.1702,0.024708,0.0044276,0.007051300000000002,0.017567,0.0037552,1409,308.6515,60.1366,854.4409050058186,170.64380253145168,0.9728390665836946,5.077730807627047,1.4618784530386742e+39,340.4936733042931
1410,308.652,60.1371,1.1018e+37,9.7013e+35,1.7366e+36,2.8445e+35,1.607,0.3305,0.026681,0.0049976000000000005,0.0096003,0.020705,0.0042802,1410,308.652,60.1371,855.0110252251732,177.32219982284755,0.9463107507098519,5.017818769000081,1.5218232044198896e+39,331.2087627484482
1411,308.6525,60.1375,7.970800000000001e+36,4.9896e+35,9.2256e+35,1.6091e+35,1.1192,0.4288,0.026038,0.0049488,0.0091016,0.020973,0.0042909,1411,308.6525,60.1375,854.9569122687866,182.97576003567173,1.0468305978404804,4.964151081140543,1.1009392265193371e+39,366.39070924416814
1412,308.653,60.1379,5.335500000000001e+36,3.3329e+35,1.6345e+36,1.951e+35,2.6568,0.208,0.024293,0.0045868,0.0080011,0.019504,0.0040213,1412,308.653,60.1379,854.9028731210126,188.62930170841946,1.0730113572233793,4.910833685129972,7.369475138121548e+38,375.5539750281827
1413,308.6535,60.1384,3.5909000000000005e+36,2.7451e+35,1.6049000000000005e+36,1.8714e+35,3.2535,0.179,0.022219,0.0041893,0.0076089,0.018389,0.0036665,1413,308.6535,60.1384,855.4732457789273,195.30762444976932,1.0275963131612231,4.852382591464235,4.959806629834255e+38,359.6587096064281
1414,308.7006,60.1768,1.1838e+37,6.2531e+35,1.9274e+36,1.3676e+35,1.6582,0.0851,0.063787,0.01236,0.01989,0.050362,0.011049,1414,308.7006,60.1768,855.2218892024553,735.1612600182939,1.3152619139704038,4.001315351365515,1.635082872928177e+39,460.3416698896413
1415,308.7011,60.1772,2.0523e+37,1.0762e+36,2.9113e+36,1.7921e+35,1.4406,0.0579,0.075369,0.013794999999999998,0.022487,0.056336,0.012229,1415,308.7011,60.1772,855.1750141127028,740.8129788941249,1.4713324757853612,4.044985656058566,2.834668508287293e+39,514.9663665248764
1416,308.7017,60.1776,1.5247e+37,8.019e+35,2.9366e+36,1.8036e+35,1.9238,0.0585,0.062106,0.01079,0.019141,0.043595,0.009428,1416,308.7017,60.1776,854.6187929799513,746.7755420718988,1.0461216320524236,4.08630934229362,2.105939226519337e+39,366.1425712183483
1417,308.7022,60.1781,7.3564e+36,3.9505e+35,8.8319e+35,1.0121e+35,1.1771,0.1812,0.041896,0.007062899999999999,0.012645,0.028843,0.006051,1417,308.7022,60.1781,855.1971673910657,753.4515629285819,0.7728746834776157,4.146007572921539,1.0160773480662984e+39,270.50613921716547
1418,308.6506,60.1369,1.632e+37,8.5152e+35,3.2531e+36,3.0899e+35,1.978,0.1671,0.03009,0.0050543,0.0064517,0.020878,0.004412,1418,308.6506,60.1369,860.9064300096652,170.92054146730925,1.3740939368576504,5.113997815775893,2.2541436464088398e+39,480.93287790017763
1419,308.6511,60.1373,2.6938e+37,1.4025e+36,3.9403e+36,3.6291e+35,1.489,0.1729,0.038625,0.0064946,0.010517,0.028656,0.005924,1419,308.6511,60.1373,860.8521817146875,176.5741100551753,1.2008248102943913,5.060542933780906,3.7207182320441994e+39,420.28868360303693
1420,308.6516,60.1378,2.8445000000000003e+37,1.4922e+36,3.667e+36,3.7009e+35,1.2895,0.2019,0.039555,0.006576,0.010806,0.030459,0.0062287,1420,308.6516,60.1378,861.4223157583781,183.252477685599,1.3787388717667373,5.001822331416427,3.928867403314918e+39,482.55860511835806
1421,308.6522,60.1382,2.6612e+37,1.3971e+36,5.8595e+36,5.5591e+35,2.1351,0.1886,0.038412,0.0063566,0.0096807,0.03038,0.0061206,1421,308.6522,60.1382,860.8579588413656,189.21685807129376,1.4630911819665238,4.943042931988932,3.675690607734807e+39,512.0819136882833
1422,308.6527,60.1386,1.7287e+37,9.1754e+35,5.2838e+36,5.032e+35,2.6533,0.1568,0.032443,0.0054952,0.008864,0.025824,0.0052054,1422,308.6527,60.1386,860.8039482871832,194.87036638657173,1.309057058161572,4.890598012167193,2.387707182320442e+39,458.16997035655015
1423,308.6532,60.139,2.2767e+36,6.4311e+35,1.3155e+36,1.9068e+35,3.6592,1.5805,0.020584,0.003705,0.0071563999999999985,0.017036000000000003,0.0033103,1423,308.6532,60.139,860.7500115418829,200.52385616281856,1.0737855014152171,4.838618357111542,3.1446132596685082e+38,375.824925495326
1424,308.6998,60.177,1.3823e+37,7.2807e+35,8.468000000000001e+35,1.0028e+35,0.1142,0.1879,0.067335,0.012361,0.020081,0.051087,0.01121,1424,308.6998,60.177,860.547514080161,734.7231095205278,1.6870497381245757,4.056351273616803,1.9092541436464088e+39,590.4674083436015
1425,308.7003,60.1775,2.0144e+37,1.0565e+36,1.9827e+36,1.3898e+35,0.8632,0.0817,0.073047,0.01254,0.018766,0.051638,0.011435,1425,308.7003,60.1775,861.1256499078708,741.3991753586478,1.6045688512831753,4.114089098888852,2.78232044198895e+39,561.5990979491113
1426,308.7008,60.1779,2.1081e+37,1.1053e+36,2.7243e+36,1.7076e+35,1.2934,0.0612,0.071287,0.01158,0.014547,0.04797,0.010495,1426,308.7008,60.1779,861.0788034454489,747.0508609400032,1.0456090421169382,4.157890308080393,2.911740331491713e+39,365.96316474092833
1427,308.7013,60.1783,1.5876e+37,8.3456e+35,2.0199e+36,1.4049e+35,1.2688,0.0807,0.054655,0.0087125,0.01074,0.035409,0.007727199999999998,1427,308.7013,60.1783,861.0320307930783,752.7025279721374,0.8431350178103253,4.202341670565172,2.192817679558011e+39,295.09725623361385
1428,308.6497,60.1372,1.2062000000000002e+37,6.3838e+35,1.4967000000000002e+36,1.4798e+35,1.2293,0.1935,0.024565,0.004027599999999999,0.0051417,0.017041999999999998,0.0035077,1428,308.6497,60.1372,867.3719094007843,171.19739399191357,1.235909975812304,5.151358335241352,1.666022099447514e+39,432.5684915343064
1429,308.6503,60.1376,3.0905e+37,1.6214000000000002e+36,4.0593e+36,3.6972e+35,1.3191,0.1753,0.039953,0.006310199999999999,0.0096327,0.029111,0.005911,1429,308.6503,60.1376,866.8073250800132,177.16179229611495,1.360326413514826,5.092416957037037,4.2686464088397794e+39,476.1142447301891
1430,308.6508,60.13800000000001,3.9894000000000003e+37,2.0914e+36,6.1507e+36,6.2706e+35,1.5722,0.2091,0.046077,0.0069896,0.01014,0.034035,0.0069573000000000005,1430,308.6508,60.13800000000001,866.7531053779794,182.8153275264877,1.8090035895378744,5.039757655922281,5.510220994475138e+39,633.1512563382561
1431,308.6513,60.1385,3.9967000000000003e+37,2.0953e+36,7.4094e+36,8.2792e+35,1.8634,0.2351,0.045856,0.0068498000000000005,0.0090759,0.034743,0.007021600000000001,1431,308.6513,60.1385,867.3232633573982,189.49366463006248,1.9970368111836048,4.982245118634539,5.520303867403315e+39,698.9628839142616
1432,308.6518,60.1389,2.3286000000000003e+37,1.2089e+36,6.524200000000001e+36,6.0473e+35,2.5157,0.1708,0.036099,0.005547600000000001,0.007933299999999999,0.028032,0.0055891000000000005,1432,308.6518,60.1389,867.2691990279046,195.14715805115668,1.5881090400859117,4.930535479064249,3.216298342541437e+39,555.838164030069
1433,308.6523,60.1393,4.7985e+36,6.4901e+35,1.5795e+36,1.9433e+35,2.7703,0.1795,0.02213,0.0036655,0.006658,0.017758000000000003,0.0034496,1433,308.6523,60.1393,867.2152085080667,200.80063293360863,1.0684214098912328,4.8790741825959225,6.6277624309392265e+38,373.94749346193146
1434,308.6994,60.1777,1.6903000000000004e+37,1.1128e+36,1.8513e+36,3.9124e+35,1.0319,0.5013,0.066446,0.011106,0.013921,0.044435,0.0099949,1434,308.6994,60.1777,866.9606186197342,740.6502571315883,1.3458764774291865,4.172107100451875,2.3346685082872934e+39,471.05676710021527
1435,308.6999,60.1782,2.5590000000000003e+37,2.2556e+36,4.3956000000000005e+36,4.1451e+35,1.7429,0.2638,0.077587,0.012305,0.011239,0.04871,0.011042,1435,308.6999,60.1782,867.5387683225299,747.3262934004101,1.3602165836158742,4.230030888900452,3.534530386740332e+39,476.075804265556
1436,308.7005,60.1786,1.9983e+37,1.7449e+36,3.0205000000000004e+36,2.143e+35,1.5409,0.1991,0.05880800000000001,0.0092483,0.0084014,0.036348,0.008121600000000001,1436,308.7005,60.1786,866.9825319350545,753.2887897494812,1.0645080918978969,4.270868408890844,2.760082872928177e+39,372.5778321642639
1437,308.6494,60.1379,1.9763e+37,1.0395e+36,1.6965e+36,1.6143e+35,0.6472,0.1798,0.031767000000000004,0.004966300000000001,0.007254899999999998,0.022848,0.004580600000000001,1437,308.6494,60.1379,873.2727054957472,177.4387337267141,1.4957842118901783,5.1312703160761695,2.729696132596685e+39,523.5244741615624
1438,308.6499,60.1383,3.7788e+37,1.9813e+36,6.881600000000001e+36,6.6021e+35,1.8352,0.1916,0.044359,0.0065023,0.008358200000000001,0.032852,0.0064926,1438,308.6499,60.1383,873.218432018089,183.0922540612495,2.318282272743872,5.079315840545289,5.2193370165745854e+39,811.3987954603551
1439,308.6504,60.1387,4.4253e+37,2.3194e+36,8.447100000000002e+36,8.8767e+35,1.9095,0.219,0.048008,0.0068399,0.0084469,0.035203,0.0071075,1439,308.6504,60.1387,873.1642323504237,188.74575585752902,2.480195778291757,5.027641125278077,6.112292817679558e+39,868.0685224021149
1440,308.651,60.1391,2.9757e+37,1.5541e+36,5.2508e+36,5.4464e+35,1.7854,0.2114,0.039042,0.0056906000000000005,0.0080023,0.029464,0.0058342,1440,308.651,60.1391,872.5998508068698,194.7100749493956,1.800109577215146,4.970210933977084,4.1100828729281767e+39,630.0383520253012
1441,308.6515,60.1396,1.1465e+37,9.0218e+35,1.8384e+36,2.274e+35,1.6342,0.1991,0.025071,0.003937400000000001,0.0067931,0.019429,0.003772,1441,308.6515,60.1396,873.1701142864956,201.38835825813698,1.1330764672091742,4.914522732319059,1.5835635359116024e+39,396.57676352321096
1442,308.652,60.14,6.9053e+36,9.8536e+35,7.4081e+35,1.9473e+35,0.9993,1.1778,0.017915,0.0031756,0.005992100000000001,0.014259,0.0026961,1442,308.652,60.14,873.1161523618413,207.0417997862554,0.8918097837018232,4.8641495362405465,9.537707182320442e+38,312.1334242956381
1443,308.6557,60.143,2.7593000000000003e+37,1.4434000000000002e+36,6.134000000000001e+36,4.5651e+35,2.1502,0.1234,0.012975,0.002663,0.0067969,0.021086,0.0035001999999999998,1443,308.6557,60.143,872.9688769760025,249.28660242572587,1.1664668354630074,4.503502026167858,3.811187845303868e+39,408.2633924120526
1444,308.6562,60.1434,4.5157e+37,2.3667e+36,1.996e+37,1.8271e+36,3.236,0.1776,0.018393,0.0035076,0.0068396,0.029198,0.004806800000000001,1444,308.6562,60.1434,872.9155381579379,254.9398863365332,1.9134183013028585,4.456975666267131,6.237154696132597e+39,669.6964054560004
1445,308.6567,60.1438,2.5852e+37,1.3574e+36,9.9827e+36,7.9758e+35,3.0225,0.1431,0.011163,0.0022413,0.0058677,0.018498,0.0029573,1445,308.6567,60.1438,872.8622731500392,260.5931517084987,1.1953709405425363,4.411024623418019,3.570718232044199e+39,418.37982918988774
1446,308.697,60.1767,1.0538e+37,1.1463e+36,1.9493e+36,2.7111e+35,1.86,0.3738,0.062301,0.011803,0.011507,0.042084,0.0097042,1446,308.697,60.1767,872.9369208770703,722.9463279675142,0.8838381997418212,4.106458766383358,1.455524861878453e+39,309.34336990963743
1447,308.6975,60.1771,1.4991000000000004e+37,7.8863e+35,2.2885e+36,1.5170000000000003e+35,1.5566,0.0722,0.069509,0.012979,0.013088999999999998,0.048086,0.010877,1447,308.6975,60.1771,872.8897299903952,728.5980490104007,1.0346213340481591,4.147165960053782,2.0705801104972382e+39,362.1174669168557
1448,308.6986,60.178,1.5002e+37,1.6769e+36,1.5544e+36,1.7917e+35,0.9444,0.2999,0.061344,0.010503,0.012137,0.039411,0.0089697,1448,308.6986,60.178,872.9111773536537,741.2366446335733,0.9002113701279881,4.241886000810892,2.0720994475138123e+39,315.07397954479586
1449,308.6991,60.1784,2.1555e+37,1.9353e+36,3.199e+36,2.6397e+35,1.5119999999999998,0.2375,0.065837,0.010793,0.0094307,0.039801,0.009190899999999998,1449,308.6991,60.1784,872.8642242130194,746.8883053798199,1.1578813272952906,4.284754888426393,2.9772099447513816e+39,405.2584645533517
1450,308.6996,60.1788,1.4829e+37,1.1506e+36,1.8564e+36,1.4057e+35,1.2432,0.1763,0.044878,0.007359899999999998,0.006358600000000001,0.026910000000000003,0.006139100000000001,1450,308.6996,60.1788,872.8173448831334,752.5399475783063,1.000772784418407,4.328152090151209,2.048204419889503e+39,350.2704745464424
1451,308.7028,60.1814,1.0775e+37,5.72e+35,4.7353e+36,4.2063e+35,3.2268,0.1711,0.027904,0.0046018,0.0059121,0.020654,0.0045457,1451,308.7028,60.1814,872.7691060777101,789.1197517910283,0.8771913021522038,4.625258291485733,1.4882596685082873e+39,307.0169557532713
1452,308.7033,60.1818,1.1298e+37,5.9907e+35,3.874e+36,3.7843e+35,2.8349,0.1957,0.029564,0.0047549,0.007586399999999998,0.023192,0.00479,1452,308.7033,60.1818,872.7227760512767,794.7712548444812,1.0493113737243165,4.672744056881039,1.5604972375690608e+39,367.2589808035108
1453,308.6491,60.1385,2.7066000000000004e+37,1.4208e+36,3.0663000000000004e+36,2.8546e+35,1.0854,0.1808,0.036013,0.0053828,0.0073113,0.026107,0.005142,1453,308.6491,60.1385,878.5491709073414,182.65527886238067,1.7302769670411438,5.118706224029121,3.738397790055249e+39,605.5969384644003
1454,308.6496,60.139,4.2316e+37,2.2181e+36,5.509400000000001e+36,5.1884e+35,1.3051,0.1856,0.046546,0.0066825,0.009019,0.034197000000000005,0.0066955,1454,308.6496,60.139,879.1191957703234,189.33360705548125,1.8500100558383707,5.062701688248303,5.84475138121547e+39,647.5035195434298
1455,308.6501,60.1394,3.7162e+37,1.9485e+36,3.8242e+36,4.2045e+35,0.9336,0.2297,0.044364,0.0064495,0.010001,0.032975,0.006425,1455,308.6501,60.1394,879.065024697633,194.9870754971223,1.5500347106928358,5.0120317161680745,5.1328729281767955e+39,542.5121487424925
1456,308.6506,60.1398,1.7444e+37,9.0978e+35,1.6264000000000002e+36,2.1152e+35,0.7776,0.2754,0.029859,0.0046298,0.0079681,0.022383,0.0043374,1456,308.6506,60.1398,879.0109274351711,200.64052540140938,1.200987351484875,4.961759956512093,2.4093922651933704e+39,420.34557301970625
