ID RA Dec highres_co lowres_co hi
2028 202.424 47.1867 9.40060e+21 2.73094e+21 1.27382e+21
2029 202.424 47.1872 2.97716e+21 2.73094e+21 1.17532e+21
2030 202.424 47.1861 1.43245e+22 2.71268e+21 1.32617e+21
2031 202.424 47.1867 3.04791e+21 2.75451e+21 1.25698e+21
2032 202.424 47.1872 8.19183e+20 2.75451e+21 1.15844e+21
2033 202.420 47.2167 0.00000 1.11319e+21 1.55321e+21
2034 202.417 47.2034 0.00000 1.71988e+21 1.29429e+21
2035 202.416 47.2028 0.00000 1.47436e+21 1.37701e+21
2036 202.416 47.2034 0.00000 1.53809e+21 1.28898e+21
2037 202.415 47.1439 NaN 9.62803e+20 2.63222e+21
2038 202.415 47.1445 NaN 9.19347e+20 2.51284e+21
2039 202.415 47.1450 NaN 8.25924e+20 2.24978e+21
2040 202.415 47.1422 NaN 1.52333e+21 2.81779e+21
2041 202.415 47.1428 NaN 1.36262e+21 2.85970e+21
2042 202.415 47.1434 NaN 1.32877e+21 2.83602e+21
2043 202.415 47.1439 NaN 1.06901e+21 2.78839e+21
2044 202.415 47.1445 NaN 9.73916e+20 2.70508e+21
2045 202.415 47.1450 NaN 8.44284e+20 2.45803e+21
2046 202.415 47.1456 NaN 6.59147e+20 2.30148e+21
2047 202.415 47.1461 NaN 6.59147e+20 2.13192e+21
2048 202.414 47.1428 NaN 1.58944e+21 2.61049e+21
2049 202.414 47.1434 NaN 1.54226e+21 2.85179e+21
2050 202.414 47.1439 NaN 1.43679e+21 2.88999e+21
2051 202.414 47.1445 NaN 1.05551e+21 2.86947e+21
2052 202.414 47.1456 NaN 6.90582e+20 2.62554e+21
2053 202.414 47.1461 NaN 6.90582e+20 2.44803e+21
2054 202.413 47.1434 NaN 1.75110e+21 2.75735e+21
2055 202.413 47.1439 NaN 1.63178e+21 2.84702e+21
2056 202.413 47.1445 NaN 1.28091e+21 2.87305e+21
2057 202.413 47.1450 NaN 1.09729e+21 2.79436e+21
2058 202.413 47.1456 NaN 1.00239e+21 2.68399e+21
2059 202.413 47.1461 NaN 1.00239e+21 2.52499e+21
2060 202.413 47.1467 NaN 1.32261e+21 2.20686e+21
2061 202.412 47.1439 NaN 1.71484e+21 2.70357e+21
2062 202.412 47.1445 NaN 1.64646e+21 2.76602e+21
2063 202.412 47.1461 NaN 1.35882e+21 2.51261e+21
2064 202.412 47.1467 NaN 1.65117e+21 2.24823e+21
2065 202.406 47.1617 NaN 8.49994e+20 2.29243e+21
2066 202.406 47.1622 NaN 8.49994e+20 2.28965e+21
2067 202.406 47.1628 NaN 9.45217e+20 2.30164e+21
2068 202.406 47.1634 NaN 1.08514e+21 2.32681e+21
2069 202.406 47.1639 NaN 1.23017e+21 2.28846e+21
2070 202.405 47.1622 NaN 9.87681e+20 2.28532e+21
2071 202.405 47.1628 NaN 1.08382e+21 2.29468e+21
2072 202.405 47.1634 NaN 1.30833e+21 2.34824e+21
2073 202.405 47.1650 NaN 1.48943e+21 2.17079e+21
2074 202.404 47.1628 NaN 1.13457e+21 2.11046e+21
2075 202.404 47.1634 NaN 1.29857e+21 2.12604e+21
