,ID,RA,Dec,LHa,E_LHa,LPab,E_Pab,AHa,E_AHa,Ha/24um,Ha/70um,Ha/8um,Ha/12um,xcenter,ycenter,3.6um_aperture_average,Dist_to_center,H_old,L_Bol,F_Bol,Sigma_star,Sigma_g,Momentum,tau,Mass_new,Sigma_new,Mass_old,Mass_g,Mass_tot,E_dot_Wind,L_Edd,F_Edd,tau_RP,v_inf,R_UV,velocity_no_aging,distance_no_aging,time_no_aging,velocity_aging,distance_aging,time_aging
150,151,202.5111,47.1628,3.3063999999999997e+37,1.7185e+36,2.106e+36,2.3584999999999998e+35,0.1021,0.2256,0.015927,0.0076603,0.0092163,0.023005,249.2191351250453,303.42887248250946,0.9084639338111252,10613.21070620164,4.4866257862107207e+21,2.028495138066071e+39,0.04147156457269213,0.06637120844891876,0.0004255638309548583,0.3208107603335019,0.06596852936622628,7.347875220754616e+35,1.5022361945620994e-05,7.284441213858013e+36,2.0371659499737176e+37,2.8390888235670653e+37,1917845.3301599526,9.467078773006987e+38,0.02256851896160147,0.21546397378637397,264851.04164211,2.7166028848010056e+19,1.6858494981897025,65.70377490332972,42469827.55698264,0.24419891245160708,20.906058356494782,6729553.11312236
151,152,202.5111,47.1633,7.5755e+37,3.9279e+36,5.6421e+36,5.9139e+35,0.3492,0.2218,0.028959,0.013114,0.01248,0.03913,249.22549577227895,308.82884672792323,1.551850865314451,10545.611979398138,4.4580491189620074e+21,4.647612181956061e+39,0.09501809745355348,0.11337616250884308,0.001455503327810348,0.6979690831520526,0.2256240005356143,1.6835176849391056e+36,3.441867375969388e-05,1.252314098046824e+37,6.967466696677985e+37,8.388132563218719e+37,4394095.481075103,4.397018730051278e+39,0.08019064581179504,0.7369247761626032,101668.7779459839,5.024008945507269e+19,0.9315031298754507,46.14265966879203,48919305.665709786,0.011061202285567258,20.00802271436679,2065185.2154850631
152,153,202.5111,47.1639,6.9035e+37,3.58e+36,9.3478e+36,8.836699999999999e+35,1.2935,0.1724,0.02491,0.01039,0.011846,0.033422,249.2331285490781,315.30881576796355,1.590079748878244,10464.585262076731,4.423795906680656e+21,4.235336373590346e+39,0.08658932555878905,0.11616902741640663,0.005391447750637701,1.0846037123265406,0.8357521325682048,1.534177854660038e+36,3.1365495914467256e-05,1.2930985858928767e+37,2.5808757652213553e+38,2.7255274023572433e+38,4004308.382760475,3.4055668398187404e+40,0.4400504460484203,2.729702743317089,0.0,9.669332687470582e+19,0.0,0.0,0.0,0.0,0.0,0.0
153,154,202.5111,47.1644,3.543e+37,1.8408000000000002e+36,4.0285e+36,3.7771e+35,1.0175,0.1787,0.013893,0.0053701,0.010994,0.018666,249.23948919625457,320.70878992343034,0.954575902974822,10397.141048986832,4.3952845585168995e+21,2.1736505789281662e+39,0.0444391946773071,0.0697399511474438,0.004241049931406155,1.0281648328145192,0.6574238847221866,7.8736758731955e+35,1.6097334978627866e-05,7.813237167156911e+36,2.0301825211540232e+38,2.1161885686987877e+38,2055082.8710248948,2.1942082586836106e+40,0.2714757980253443,2.1472536075184676,0.0,8.575915544536518e+19,0.0,0.0,0.0,0.0,0.0,0.0
154,155,202.5111,47.1661,7.7444e+37,4.0154000000000005e+36,7.947600000000001e+36,5.8333e+35,0.8556,0.0779,0.048244,0.011605,0.013556,0.056931,249.2611153964707,339.0687017602249,1.4345964947645895,10168.38117544837,4.298578672251188e+21,4.7512332891479793e+39,0.09713657896103221,0.10480933442993873,0.003566233239617794,0.9825203289122832,0.5528175683226564,1.7210526512101394e+36,3.518605729847182e-05,1.200636243802348e+37,1.7071490566087295e+38,1.8444232075010657e+38,4492064.291946146,1.6828211284638003e+40,0.23294499982312356,1.8055923209757256,0.0,7.864093609646848e+19,0.0,0.0,0.0,0.0,0.0,0.0
155,156,202.5111,47.1666,1.72e+37,8.9894e+35,1.5886e+36,1.8067e+35,0.6891,0.2481,0.01655,0.0034816,0.0075019,0.018252,249.26747604345883,344.4686757473487,0.7340643049166604,10101.26658003889,4.2702066665753443e+21,1.0552297476027226e+39,0.021573642349694673,0.05362953181708631,0.0028722432508422415,0.9207365877227514,0.44523911445902575,3.822388513095191e+35,7.814681389568145e-06,6.184313217192582e+36,1.3749373713289801e+38,1.4406028920140012e+38,997669.3587814901,1.1296624551834293e+40,0.1433129722223847,1.4542235488363398,0.0,7.057557277296514e+19,0.0,0.0,0.0,0.0,0.0,0.0
156,157,202.5112,47.2055,2.7786e+37,1.4455e+36,2.5364e+36,3.0093e+35,0.6706,0.1866,0.042453,0.0076627,0.0083627,0.028408,249.0286173073167,764.5874708988634,1.6659104618336744,5365.214032435805,2.2680891101502594e+21,1.7046868469121657e+39,0.034851466647012566,0.12169250724284039,0.0027951332520894023,0.913142367804099,0.4332859529186224,6.174935303771103e+35,1.2624345179682583e-05,2.6420442764463287e+37,1.3380249618534523e+38,1.6084043248018564e+38,1611700.0466920044,1.2375885059806657e+40,0.23542491262528395,1.415182574154186,0.0,6.962177013628881e+19,0.0,0.0,0.0,0.0,0.0,0.0
157,158,202.5112,47.2172,1.9845e+37,1.0353000000000001e+36,1.5076e+36,2.2672e+35,0.3805,0.2515,0.03524,0.0049787,0.0047707,0.016832,249.1776182348275,890.946863739937,1.7022353072462189,4388.994098829316,1.8554021628749684e+21,1.2175019965800017e+39,0.024891217001726206,0.12433461025658085,0.0015859651094840704,0.7276209395471731,0.2458474576282968,4.410191862928724e+35,9.016415824184872e-06,3.299820715616796e+37,7.591984759696371e+37,1.0935907393942453e+38,1151090.0247103877,5.991884864927388e+39,0.15700272530714912,0.8029778846788962,0.0,5.24433730747529e+19,0.0,0.0,0.0,0.0,0.0,0.0
158,159,202.5112,47.2178,2.5671e+37,1.3361e+36,2.8593e+36,2.9736e+35,0.985,0.1407,0.043311,0.0056614,0.0045194,0.020232,249.1852593088173,897.4268332105951,2.0513032478546998,4351.013092800505,1.8393460827921037e+21,1.5749303982970634e+39,0.0321986612069193,0.1498304915226071,0.004105586420083599,1.0211440428139484,0.6364250874214779,5.704914855794572e+35,1.1663411973930454e-05,4.01118893216309e+37,1.9653363963997176e+38,2.3721602044718213e+38,1489021.5179813737,2.3974365330442876e+40,0.4621157377891443,2.0786681114552237,0.0,8.437842249860502e+19,0.0,0.0,0.0,0.0,0.0,0.0
159,160,202.5112,47.2183,1.1374e+37,5.993000000000001e+35,1.3833e+36,1.2188e+35,1.1238,0.1395,0.025527,0.0030926,0.0029862,0.012481,249.19162687044195,902.8268078224388,1.5341280650902818,4320.455959415685,1.8264283685968227e+21,6.978013458856609e+38,0.014266198144501582,0.1120547358823667,0.004684119816131926,1.05032726534832,0.7261061048165043,2.5276655202293433e+35,5.167685239822562e-06,3.02109191042388e+37,2.2422792307350277e+38,2.546916087297645e+38,659737.865510504,2.8551935045254424e+40,0.47509221262329693,2.371580937719168,0.0,9.012759874356702e+19,0.0,0.0,0.0,0.0,0.0,0.0
160,161,202.5103,47.1622,2.8177999999999997e+37,1.4658e+36,2.4776000000000003e+36,2.2906999999999998e+35,0.6114,0.1275,0.016543,0.0072037,0.0067914,0.022022,255.08602847469345,296.9420151412556,1.2276354516934205,10652.282066080916,4.503142802181603e+21,1.7287362690668323e+39,0.03534314500754049,0.08968950076797245,0.0025483812560803173,0.8840871077358988,0.39503583598933156,6.262050204767226e+35,1.2802447220654136e-05,9.807588891530044e+36,1.2199052515317638e+38,1.3242431906518315e+38,1634437.6274270248,9.595210752680433e+39,0.1373249460358728,1.2902514551712934,0.0,6.647770281741304e+19,0.0,0.0,0.0,0.0,0.0,0.0
161,162,202.5103,47.1633,2.6328e+38,1.3638e+37,1.8656999999999998e+37,1.3548000000000002e+36,0.2707,0.0851,0.086269,0.028665,0.019516,0.10092,255.09990021360352,308.8219586235152,4.599970420757912,10502.878096717866,4.4399838091056623e+21,1.6152377206328187e+40,0.33022724173416357,0.3360675963409363,0.0011283068466158683,0.6105800520285529,0.17490382859390263,5.850921207719197e+36,0.00011961914629334309,3.7271907462054646e+37,5.401183375689376e+37,9.713466242666762e+37,15271301.673255274,4.5119990188579235e+39,0.13748523320749378,0.5712644241329231,736097.6374405011,4.42341223024913e+19,5.506362118839132,86.62515221687812,19490593.959104702,2.3002981891029353,34.97773306036261,11289771.040741635
162,163,202.5103,47.1639,2.1633e+38,1.1207e+37,2.9885e+37,3.0755000000000004e+36,1.3252,0.129,0.067703,0.020082,0.017497,0.080465,255.10746661656225,315.3019277105655,4.675734550378083,10421.51913119023,4.4055901423086375e+21,1.327196809877308e+40,0.27133872380868884,0.3416025621656562,0.0055235767755277,1.0884370241976573,0.8562340363968959,4.8075424827783875e+36,9.828779215146957e-05,3.818153581789401e+37,2.644125677674016e+38,3.07401646068074e+38,12548012.34797673,3.921130529016405e+40,0.6637783264388382,2.796599981015698,0.0,9.787099421798977e+19,0.0,0.0,0.0,0.0,0.0,0.0
163,164,202.5103,47.1644,6.150599999999999e+37,3.1902e+36,8.791999999999999e+36,6.0581999999999995e+35,1.3791,0.1058,0.021382,0.0059867,0.01231,0.026459,255.11377195223864,320.70190190522743,1.2812215943313772,10353.7943908027,4.376960204111936e+21,3.773427956747271e+39,0.07714583990466979,0.09360417978399965,0.005748237798921108,1.0976190337240763,0.8910597340740712,1.3668594644560047e+36,2.7944755438766178e-05,1.0530742899736681e+37,2.7516704814973102e+38,2.870646505139237e+38,3567596.0221636235,3.7789180031492346e+40,0.4670655300160731,2.9103463883328926,0.0,9.98415157673555e+19,0.0,0.0,0.0,0.0,0.0,0.0
164,165,202.5103,47.165,3.0041e+37,1.5621000000000002e+36,1.8151000000000002e+36,1.733e+35,0.0188,0.1812,0.012916,0.0034676,0.011337,0.017317,255.12133835538987,327.1818708867046,0.7804107338670673,10272.615980514372,4.3426428651873087e+21,1.8430323748682202e+39,0.037679871501580094,0.057015624263002246,7.836043116504737e-05,0.07688544677910301,0.012146996592409934,6.676068216389107e+35,1.3648886257210268e-05,6.465113218023037e+36,3.7510989088644356e+36,1.0883818948526383e+37,1742499.139950857,2.7884073732317228e+38,0.01155894463726329,0.039674071568891585,363334.62091709074,1.1657145337009424e+19,2.381303175533725,84.82524592349809,42380126.62859222,0.6411329798741285,27.25162245739707,19128960.87457978
165,166,202.5104,47.2089,1.169e+37,6.1548e+35,1.5166e+36,3.8943999999999996e+35,1.226,0.4317,0.031262,0.0084836,0.0058418,0.017552,254.94127675850208,801.3004003739483,1.5504407272965737,4951.52261687088,2.093205314474457e+21,7.171881249695248e+38,0.014662551108600623,0.11325394963734496,0.005110100457890855,1.0722840145508743,0.7921392458667329,2.5978907975629524e+35,5.311257293258814e-06,2.664267908756333e+37,2.4461953522701053e+38,2.7152200339433016e+38,678067.1397764893,3.2526817187376676e+40,0.5064191153658298,2.5872559438011216,0.0,9.413660283163563e+19,0.0,0.0,0.0,0.0,0.0,0.0
166,167,202.5104,47.2144,1.8742999999999999e+37,9.783699999999999e+35,1.4227000000000002e+36,3.0338999999999997e+35,0.3792,0.319,0.020215,0.005207,0.0047252,0.018364,255.01071150418895,860.7001154787426,1.778166003631771,4484.553901894375,1.8957990878419236e+21,1.1498936720533621e+39,0.023508998753507395,0.1298822522674413,0.001580546569031168,0.7262072693927115,0.24500750573626842,4.165292319822277e+35,8.515731004923007e-06,3.3736021663692067e+37,7.566046309794649e+37,1.0981301399362078e+38,1087169.5809093877,6.007874530219526e+39,0.1591387600614927,0.8002344648363663,0.0,5.235370853228785e+19,0.0,0.0,0.0,0.0,0.0,0.0
167,168,202.5104,47.2183,1.4221999999999998e+37,7.455099999999999e+35,8.82e+35,1.0962e+35,0.0599,0.1941,0.031983,0.0034023,0.0044808,0.016813,255.05994705469837,902.81991652169,1.3822024985986907,4214.672695861098,1.7817095807434723e+21,8.725277599073209e+38,0.01783839194752079,0.10095642745746056,0.00024966967163757113,0.21183239505821527,0.038702398717306116,3.1605819437930116e+35,6.461651088513845e-06,2.7901877283435265e+37,1.195163960856275e+37,4.0169575086377314e+37,824933.3500343227,1.19012740567432e+39,0.05560136593744294,0.12640834505194712,0.0,2.080782552866397e+19,0.0,0.0,0.0,0.0,0.0,0.0
168,169,202.5095,47.1639,1.9317e+38,1.0007999999999999e+37,1.8535999999999999e+37,1.2764e+36,0.7494,0.0697,0.063015,0.014059,0.016773,0.073519,260.98180469916525,315.29509979958345,3.2661846534515018,10379.580808659972,4.3878611473321474e+21,1.185108897351267e+40,0.24228956352851858,0.23862274276394024,0.00312358016569609,0.9449040493906108,0.4841999599123406,4.292853424852314e+36,8.77652327920278e-05,2.677905967614491e+37,1.4952518735654298e+38,1.805971004575402e+38,11204638.955570955,1.5006449827803038e+40,0.2728721450091648,1.5814760230706038,0.0,7.359869789322692e+19,0.0,0.0,0.0,0.0,0.0,0.0
169,170,202.5095,47.1644,6.053e+37,3.1397e+36,6.5988e+36,4.1808e+35,0.9511,0.0853,0.022412,0.0047832,0.012316,0.027956,260.98805472362994,320.6950740335531,1.2256316479028249,10311.580628049021,4.35911476961086e+21,3.7135498036274884e+39,0.07592166112947782,0.08954282291064508,0.003964287557504072,1.009407902524505,0.6145217265447387,1.3451696319630925e+36,2.750131770410231e-05,1.0115068868365012e+37,1.8976969001175346e+38,2.0122992851208156e+38,3510984.0864560227,1.9865563490491157e+40,0.2596163032049698,2.0071281632538716,0.0,8.291371555780831e+19,0.0,0.0,0.0,0.0,0.0,0.0
170,171,202.5095,47.165,2.1943e+37,1.1436e+36,1.5406000000000002e+36,1.6458e+35,0.256,0.2086,0.010795,0.0023237,0.010454,0.015213,260.99555475264566,327.1750430616903,0.7003839012828823,10230.067245373204,4.3246558245509194e+21,1.3462154855608455e+39,0.027522699655776174,0.05116896374341739,0.0010670356584176663,0.5930543881148933,0.16540591104558208,4.876434368770219e+35,9.969625216935685e-06,5.826281146270753e+36,5.107879365262211e+37,5.739271823576988e+37,1272782.4848687346,2.5957450499407186e+39,0.04086942761710022,0.540242676682779,0.0,4.301632147967835e+19,0.0,0.0,0.0,0.0,0.0,0.0
171,172,202.5095,47.1655,1.2362e+37,6.5001e+35,7.988e+35,1.1946e+35,0.1249,0.2506,0.0088037,0.0018842,0.0065851,0.013145,261.0018047769142,332.5750172094307,0.7786099405067937,10162.213335953116,4.2959712814727834e+21,7.584157058060962e+38,0.015505428298077065,0.05688399827820504,0.0005205966942826817,0.3730539823874495,0.08069999331872345,2.74723062784202e+35,5.616575077781476e-06,6.520262959033288e+36,2.492086455942383e+37,3.1715850581241323e+37,717045.8496079523,1.1125733801637506e+39,0.02356394176649227,0.263579337178434,0.0,3.0046542595276206e+19,0.0,0.0,0.0,0.0,0.0,0.0
172,173,202.5096,47.2,3.8885e+37,2.0195000000000003e+36,3.3497e+36,5.6481999999999995e+35,0.579,0.2861,0.049822,0.015071,0.0095622,0.033224,260.69926332210537,705.1740369116262,1.7971943746963988,5786.841862556948,2.4463279435411976e+21,2.3856167869495273e+39,0.04877273737022543,0.13128603201146719,0.002413334555561831,0.869138787920252,0.37410165037262505,8.641487054168983e+35,1.7667086385660305e-05,2.6426534339028693e+37,1.155258653315164e+38,1.4281654837596198e+38,2255486.8032685025,9.968351865148622e+39,0.20043636335345716,1.221876991403629,0.0,6.469229650089597e+19,0.0,0.0,0.0,0.0,0.0,0.0
173,174,202.5096,47.2005,1.7594e+37,9.1918e+35,1.9677e+36,3.8740000000000006e+35,0.9914,0.3636,0.028091,0.0072089,0.005602,0.017102,260.7055202595617,710.5740103925407,1.6335099554902457,5731.092356547816,2.422760412644734e+21,1.0794018708908315e+39,0.022067829273286516,0.11932842445027493,0.00413226231154404,1.0221047060653334,0.6405602351976174,3.9099478778719065e+35,7.993692114422205e-06,2.425324218438123e+37,1.978106094812873e+38,2.2245484645345572e+38,1020522.9475814847,2.2607418314801455e+40,0.36484887171575453,2.0921741783722934,0.0,8.465210145763759e+19,0.0,0.0,0.0,0.0,0.0,0.0
174,175,202.5096,47.2089,9.4578e+36,5.0128e+35,8.3241e+35,5.3917e+35,0.613,1.1049,0.024841,0.0067303,0.0045795,0.013334,260.8106368125086,801.2935684732533,1.6946711124875795,4862.285772020341,2.0554813551307907e+21,5.802413899347111e+38,0.01186274387296176,0.12378844820354389,0.0025550502289454274,0.8848418815839818,0.39606962293336645,2.1018247720437036e+35,4.297075211991721e-06,2.9655342402352583e+37,1.2230976761350526e+38,1.5217529249306222e+38,548590.5384583476,1.1045834288822035e+40,0.22778824609662746,1.2936279719005608,0.0,6.6564630220114305e+19,0.0,0.0,0.0,0.0,0.0,0.0
175,176,202.5096,47.2144,2.7509999999999997e+37,1.4312e+36,1.749e+36,2.3063999999999998e+35,0.0991,0.2092,0.017157,0.0065601,0.0053162,0.021711,260.87946313259965,860.693284009648,1.997237739212654,4385.8260798170795,1.854062915385686e+21,1.687754090497145e+39,0.03450528494419188,0.14588210899343126,0.00041305950683277623,0.3158824995827617,0.06403017884616087,6.113599302049342e+35,1.2498946803896487e-05,3.874484534628092e+37,1.9773079886620506e+37,5.912928516310637e+37,1595690.9337255105,1.9436197056035258e+39,0.08680876276655125,0.20913300491899764,0.0,2.676394407608695e+19,0.0,0.0,0.0,0.0,0.0,0.0
176,177,202.5087,47.1622,2.1227999999999998e+37,1.1067000000000001e+36,1.3439999999999998e+36,1.6095e+35,0.0925,0.2231,0.015392,0.0046639,0.0071405,0.018739,266.83508077281857,296.9284191993504,0.8843149770600531,10571.353139722154,4.4689309300250095e+21,1.3023498303552671e+39,0.026625888360425492,0.06460689242577351,0.00038554999376419583,0.29917444865342563,0.059765807702016956,4.717538567208413e+35,9.644770728939101e-06,7.118878413190946e+36,1.8456204737763846e+37,2.6046837007675632e+37,1231309.6016403178,8.43787832363355e+38,0.020853884979022283,0.19520487341076975,174948.07038091574,2.5857358268185494e+19,0.9085412986498134,45.88983424629369,44692559.25426342,0.07721682433102171,20.177813136544724,4418454.9064371195
177,178,202.5087,47.1628,3.5593999999999997e+37,1.8493000000000002e+36,2.1717000000000002e+36,1.9870000000000003e+35,0.0342,0.1368,0.018186,0.0045677,0.0088763,0.021926,266.84251442866,303.40838849102755,1.030165947790796,10489.19214134663,4.434198212081603e+21,2.183712071870425e+39,0.04464489684854838,0.07526251661796199,0.00014254929499173512,0.13332112821556874,0.022097195928745733,7.910121903204083e+35,1.617184705699352e-05,8.357954439511404e+36,6.823807589529985e+36,1.5972774219361795e+37,2064595.5323528114,4.293073190611531e+38,0.016211220992108498,0.07217304508809001,375681.82672557683,1.5722671459973e+19,2.399912152438465,77.908540404957,37743072.93416343,0.6378801283178993,25.68173803329231,15212495.210289681
178,179,202.5087,47.1644,3.0784e+37,1.6005e+36,2.256e+36,1.8777999999999998e+35,0.3237,0.1231,0.014794,0.0026301,0.011611,0.020455,266.86233751019535,320.68830630793093,0.828457716735033,10270.51372991545,4.34175416034508e+21,1.888615845941989e+39,0.03861180267982563,0.060525862688373115,0.0013492165727726506,0.6710352905357343,0.20914802111505826,6.841186510879206e+35,1.398646231956196e-05,6.86455082623576e+36,6.458674025528817e+37,7.213540973261185e+37,1785596.1360889177,3.6458961036226295e+39,0.056193171147140536,0.6831115407899045,0.0,4.837095214194329e+19,0.0,0.0,0.0,0.0,0.0,0.0
179,180,202.5087,47.165,1.2963999999999998e+37,6.8091e+35,1.0415000000000001e+36,1.3779e+35,0.4688,0.2218,0.0088421,0.0016367,0.0089064,0.013627,266.86977116559865,327.16827538306586,0.6806103993636704,10188.671801195855,4.3071563258206036e+21,7.953487469721915e+38,0.01626050578031638,0.04972432168384564,0.0019540090494773515,0.7996151199176544,0.3028995746022222,2.8810142258003516e+35,5.89008892641636e-06,5.684792257901778e+36,9.353804087636423e+37,9.951093455684606e+37,751964.2771653044,6.112755503341866e+39,0.08208100940609074,0.9893194016753393,0.0,5.8211271819629674e+19,0.0,0.0,0.0,0.0,0.0,0.0
180,181,202.5087,47.1989,2.2293e+37,1.1616000000000001e+36,1.4553e+36,4.5639e+35,0.1411,0.7165,0.026367,0.008013,0.0075599,0.020072,267.28977264591407,693.2864804350633,1.6210605330808536,5829.638623836922,2.464419834679554e+21,1.3676881839132263e+39,0.027961698191961818,0.11841963420300122,0.0005881200445419246,0.4067596757528204,0.09116708612707668,4.9542155303739e+35,1.012864489637457e-05,2.3661669584748596e+37,2.815319447025382e+37,5.23102856080398e+37,1293083.896239288,1.9012393950824838e+39,0.06476756723080702,0.29776656906226606,0.0,3.1935725991277715e+19,0.0,0.0,0.0,0.0,0.0,0.0
181,182,202.5087,47.2,5.685999999999999e+37,2.9497000000000003e+36,5.882900000000001e+36,7.2355e+35,0.8684,0.1601,0.061662,0.015089,0.010852,0.040332,267.30340101227114,705.1664221247368,2.0598718036674217,5703.922660379139,2.4112747027301406e+21,3.488393223761093e+39,0.07131844790718832,0.15047406063714447,0.003619585022538677,0.9897162671770992,0.5610878638749354,1.2636105282243753e+36,2.583388277970027e-05,3.0729204438747506e+37,1.73268845343504e+38,2.052616603104759e+38,3298109.2872276464,1.8869798109189868e+40,0.34460205847669495,1.8326044548098641,0.0,7.922699682438424e+19,0.0,0.0,0.0,0.0,0.0,0.0
