ID,RA,Dec,LHa,E_LHa,LPab,E_Pab,AHa,E_AHa,Ha/24um,Ha/70um,Ha/8um,Ha/12um,xcenter,ycenter,3.6um_aperture_average,LBol,Sigma_star,Sigma_g,Momentum,tau,Mass_new,Mass_g,Mass_old,L_Edd
1343,202.4662,47.2117,5.4798e+37,2.843e+36,6.2343e+36,3.8553e+35,1.0185,0.0752,0.014441999999999997,0.0034447,0.0060880000000000005,0.020206,579.2416899860071,831.252931574225,3.143702449204611,7.568784530386739e+39,0.22968573019084454,,0.9879635896069852,0.4742787198183817,2.741662193732511e+36,1.9833110120569715e+37,1.14531376451059e+36,4.000823897411241e+39
1344,202.4662,47.2122,8.7708e+37,4.5467e+36,8.2788e+36,6.6191e+35,0.7235,0.125,0.020523,0.0039963,0.0091794,0.028027,579.2449462808844,836.6529077399632,3.12074229361568,1.2114364640883978e+40,0.2280082113458046,,0.8816018547668254,0.33690785840805026,4.3882205133014177e+36,1.4088615780296702e+37,1.1369489199821388e+36,2.6335437429907205e+39
1345,202.4662,47.2128,8.5903e+37,4.4532e+36,5.75e+36,6.6918e+35,0.1805,0.2212,0.021583,0.0036518,0.012605,0.030659,579.2488538347708,843.1328791904502,2.501971305132592,1.1865055248618784e+40,0.18279945873418027,,0.4473812009783184,0.0840523406256435,4.297912468122996e+36,3.5148516217602685e+36,9.115182560944639e+35,5.758936216570143e+38
1346,202.4662,47.2133,6.6542e+37,3.4509e+36,4.3359e+36,4.7074e+35,0.1381,0.1949,0.020976,0.0033402,0.015029,0.031239,579.2521101296986,848.5328554431073,1.9573535353331983,9.190883977900552e+39,0.14300850136703747,,0.3808150256028123,0.06430818969751449,3.329239857209182e+36,2.689202265734588e+36,7.131030949184683e+35,3.993994396487292e+38
1347,202.4662,47.2139,2.0194e+37,1.0533e+36,1.4097e+36,2.5267e+35,0.2469,0.3921,0.010916,0.001783,0.010583,0.017417,579.2560176836638,855.012827000519,1.3477346530036751,2.789226519337017e+39,0.09846842151265757,,0.5366509318497145,0.11497242604139267,1.0103493985224706e+36,4.8078496698759584e+36,4.910067266014804e+35,4.7491619176613626e+38
1348,202.4662,47.2145,8.604500000000002e+36,4.579e+35,5.7676e+35,2.0567e+35,0.1827,0.7837,0.0096553,0.0017436,0.010704,0.014796,579.2599252376408,861.4927986177513,1.126716803193546,1.1884668508287294e+39,0.08232037727529856,,0.4522693395585398,0.08507680128700867,4.3050170345580846e+35,3.5576919185351857e+36,4.104854973566067e+35,2.9072124051783126e+38
1372,202.4654,47.2011,5.662100000000001e+37,2.937e+36,8.0247e+36,2.5856e+36,1.3656,0.6714,0.013986000000000002,0.0018352,0.0053967,0.013724,585.0428809690643,716.7699347824882,5.968655586888138,7.820580110497239e+39,0.4360829432438561,,1.0594172865484923,0.6359106723455886,2.8328708177548187e+36,2.659214057992145e+37,2.1745007709032996e+36,6.664228999436094e+39
1373,202.4654,47.2017,5.255000000000002e+37,2.7262e+36,6.9671e+36,1.4812e+36,1.2602,0.3643,0.016205,0.0020126,0.006008,0.015587,585.0467221488226,723.2499054659572,5.050954804454479,7.258287292817681e+39,0.3690337305032183,,1.0399141666630958,0.5868296933874567,2.6291899025629308e+36,2.45397009071595e+37,1.8401639960951952e+36,5.751599538485123e+39
1379,202.4654,47.2122,2.0217e+37,1.0545e+36,1.6765e+36,3.9363e+35,0.5188,0.4968,0.007164399999999999,0.0012827,0.0074503999999999985,0.01082,585.1139427979721,836.6493987545952,1.8758241246317169,2.792403314917127e+39,0.13705178550999547,,0.7788841029431476,0.2415864505073897,1.0115001381563229e+36,1.0102520894012343e+37,6.834002977238838e+35,1.2856634524771481e+39
1380,202.4654,47.2133,1.6443000000000004e+37,8.5988e+35,1.1357e+36,3.1423e+35,0.2301,0.5812,0.0080946,0.0011890999999999998,0.011064,0.013753,585.120984961733,848.5293465343475,1.4481542289714875,2.271132596685083e+39,0.10580529388028817,,0.5200642028754581,0.10714927190005856,8.226787738885303e+35,4.480705585412952e+36,5.275915893359772e+35,4.220986744671165e+38
1381,202.4654,47.2139,1.0910000000000002e+37,5.7558e+35,9.1126e+35,2.6783e+35,0.5303,0.6274,0.008579,0.0013104000000000002,0.010482,0.015101,585.124826142013,855.0093181332786,1.2757700795635467,1.5069060773480665e+39,0.0932105334441953,,0.7858382812410413,0.2469415857827077,5.458508437100205e+35,1.0326458808972136e+37,4.647885911863536e+35,1.251709179152508e+39
1382,202.4654,47.2161,1.2373e+37,6.5058e+35,9.3213e+35,2.9429e+35,0.3673,0.5096,0.053171,0.011118,0.013498,0.030432,585.1389104700129,878.7692145216396,1.263244132821768,1.7089779005524862e+39,0.09229536056438126,,0.6654740755258647,0.1710383640542873,6.190478908546364e+35,7.152382275194166e+36,4.602251379178945e+35,7.433443486850398e+38
1383,202.4654,47.2167,1.131e+37,5.9602e+35,8.2101e+35,1.491e+35,0.3087,0.2805,0.061698,0.011728,0.011753,0.0298,585.1427516504791,885.2491864138158,1.0605329738273417,1.5621546961325968e+39,0.07748484292673162,,0.6107889535793265,0.14375045734701467,5.6586370690745484e+35,6.011272552007728e+36,3.863734027847071e+35,5.7581996520307224e+38
1413,202.4646,47.2128,9.5808e+36,5.0761e+35,7.4688e+35,3.9358e+35,0.4213,1.5155,0.006025899999999999,0.00097891,0.0081803,0.010181,590.9867141614899,843.1259214417778,1.4813428512618991,1.323314917127072e+39,0.10823012672244536,,0.7093295572430992,0.1961842166514327,4.793480993049463e+35,8.203916832396685e+36,5.3968286914013566e+35,8.962439433754413e+38
1483,202.463,47.2145,8.830800000000002e+36,4.6940000000000005e+35,6.4905e+35,1.9182e+35,0.3283,0.4807,0.021697,0.004020599999999999,0.014635,0.020751,602.7348938173477,861.479124145255,1.06596051323718,1.2197237569060776e+39,0.07788139074658135,,0.6348694794298527,0.15287747051190448,4.41823980809757e+35,6.3929406505479e+36,3.883507640948032e+35,6.1111658122753984e+38
1496,202.4621,47.1917,2.4015e+37,1.2504e+36,2.2934e+36,1.9455e+36,0.7419,1.6423,0.013721,0.0028164,0.0056973,0.012048,609.2016680859161,615.2365523429984,4.2785755226182784,3.316988950276243e+39,0.3126020222867765,,0.8958608639251078,0.3454760748485591,1.2015222742159615e+36,1.444691644423237e+37,1.5587707544626668e+36,2.331461955296205e+39
1507,202.4621,47.1989,8.075000000000001e+37,4.1862000000000005e+36,1.2379e+37,2.6279e+36,1.4896,0.3801,0.017805,0.0027524,0.0043497,0.015469,609.2444767448785,692.9961998484738,8.00916315461262,1.1153314917127074e+40,0.5851668588578551,,1.0869325347169625,0.6936530005316264,4.0400967579820493e+36,2.900677548905317e+37,2.9178985452359705e+36,8.064128748920284e+39
1518,202.4613,47.1561,2.8135e+37,1.4635e+36,2.0692e+36,3.2119e+35,0.3293,0.2875,0.045085,0.011043,0.007206100000000002,0.028689,614.8652056959936,230.75505923767082,1.2391980551543655,3.886049723756906e+39,0.090538501893275,,0.6262003075006478,0.15334313444888864,1.4076547651495346e+36,6.412413512718318e+36,4.514646702273423e+35,7.116681652720965e+38
1523,202.4613,47.1728,1.5041e+37,7.8765e+35,1.2348e+36,1.1278e+35,0.503,0.1374,0.05849,0.009105,0.008791,0.035936,614.9626506185235,411.114273038173,1.1275732769673978,2.0774861878453038e+39,0.08238295310978515,,0.7659453654695885,0.23422896030303975,7.525336883815231e+35,9.794849671719751e+36,4.107975279059303e+35,1.1773937834361722e+39
1527,202.4613,47.1783,1.6623000000000004e+37,8.6918e+35,1.6094e+36,4.1581e+35,0.7636,0.4546,0.037331,0.0054340000000000005,0.0067509,0.020851,614.9947432534052,470.5140063078932,1.6960394972244468,2.2959944751381217e+39,0.12391633007477268,,0.9048199498833596,0.3555809822811156,8.316845623273757e+35,1.4869477553330424e+37,6.179011572218772e+35,2.2532639031622733e+39
1557,202.4613,47.2322,3.6365e+37,1.89e+36,3.6783e+36,3.1621e+35,0.8327,0.1025,0.055741,0.014005000000000002,0.012536,0.038323,615.3092511095704,1052.6314549465185,1.1017086793243882,5.022790055248619e+39,0.08049322941878184,,0.9238226426640088,0.3877583603267221,1.8194194254367452e+36,1.6215052329306237e+37,4.013745369668349e+35,2.7187928661205475e+39
1558,202.4605,47.1556,1.3798e+37,7.2373e+35,1.0985e+36,2.4315e+35,0.4546,0.4271,0.027146,0.0071416,0.005220600000000001,0.017381,620.7375462002964,225.3519374957792,1.0101836674180735,1.905801104972376e+39,0.0738062132236752,,0.7367717035861103,0.2116908257530057,6.903437159954961e+35,8.85236314267157e+36,3.6803014206081584e+35,1.0004963897823686e+39
1559,202.4605,47.1561,3.0338e+37,1.5775e+36,2.2209e+36,2.0956e+35,0.3219,0.157,0.043818,0.0089263,0.0055964,0.025975,620.7404084019432,230.7519147549032,1.4929669318101697,4.190331491712707e+39,0.1090794072989841,,0.6211212956917046,0.14989722131520578,1.5178756092094042e+36,6.268314332657233e+36,5.439177544916684e+35,7.063309787350484e+38
1560,202.4605,47.1567,3.1797e+37,1.6528000000000005e+36,3.8212e+36,2.9703e+35,1.105,0.0904,0.043525,0.0072164,0.005090399999999999,0.024455,620.7438430439297,237.23188739529442,1.87122555524047,4.3918508287292823e+39,0.13671580404052494,,1.0050810095448557,0.5145586503675128,1.5908725277220454e+36,2.1517512698310793e+37,6.817249467942228e+35,4.279280403854006e+39
1562,202.4605,47.1617,4.606900000000002e+37,2.3912e+36,4.6253e+36,5.3612e+35,0.821,0.1637,0.055584,0.012003,0.007926899999999999,0.037054,620.7724650587226,291.2316566066772,2.3089591504961544,6.363121546961328e+39,0.1686975714246498,,0.9221389263671071,0.3823100922640073,2.3049314866065023e+36,1.5987219841912358e+37,8.41200062501146e+35,2.787089597333514e+39
1563,202.4605,47.1622,4.9677e+37,2.5779e+36,6.0741e+36,7.7834e+35,1.1323,0.2029,0.051872,0.0096573,0.0073313000000000015,0.032351,620.7753272601061,296.63163327172697,2.326896999789207,6.86146408839779e+39,0.17000814966145794,,1.015765950615633,0.5272712758471808,2.4854475126473588e+36,2.204912183556317e+37,8.477351802589502e+35,4.6292644175503513e+39
1567,202.4605,47.1778,1.1306e+37,5.9579e+35,6.7859e+35,2.161e+35,0.0083,0.8077,0.03365,0.005639,0.009946,0.019986,620.8646279328051,465.11088766128813,1.257958529150431,1.5616022099447518e+39,0.0919091828779219,,0.034537546949760266,0.0038650106769686477,5.656635782754804e+35,1.616247560144611e+35,4.5829948664003205e+35,4.661582925917221e+37
1568,202.4605,47.1783,1.4991000000000004e+37,7.8508e+35,1.2191e+36,4.1383e+35,0.4881,0.8855,0.036862,0.0056036,0.0092156,0.021273,620.8674901336137,470.51086334718514,1.5053906620059363,2.070580110497238e+39,0.10998711201589542,,0.7647464991537678,0.22729056764197555,7.50032080481844e+35,9.504704025380541e+36,5.484439682252161e+35,1.1281218380434709e+39
1603,202.4605,47.2117,2.0686e+37,1.0787e+36,2.0277e+36,3.7377e+35,0.7831,0.3093,0.018081,0.0038074,0.0068456,0.017013,621.0586851503606,831.2292420500171,2.171682414523856,2.857182320441989e+39,0.1586678348800889,,0.9086084946456168,0.36466142905230703,1.0349652202553146e+36,1.5249198365653557e+37,7.911873981995551e+35,2.407815199150663e+39
1604,202.4605,47.2122,3.2973000000000003e+37,1.7137e+36,2.5965e+36,5.9025e+35,0.4372,0.3868,0.02645,0.0046173,0.0098132,0.024298,621.0615473515749,836.6292184617622,2.2972401977237245,4.554281767955802e+39,0.1678413592773174,,0.7265543149716237,0.2035882732494811,1.6497103455225032e+36,8.513535340906312e+36,8.369306132982452e+35,1.08299086539578e+39
1605,202.4605,47.2128,2.9559e+37,1.5372e+36,3.0720000000000004e+36,3.9675e+35,0.8755,0.2025,0.027436,0.0041727,0.008576299999999999,0.023994,621.0649819930627,843.1091902074478,2.1411086526994665,4.082734806629834e+39,0.1564340494239963,,0.9372539908307904,0.4076887768296447,1.478900558132401e+36,1.7048490830200083e+37,7.80048764433754e+35,2.950778635694417e+39
1611,202.4605,47.2322,6.115900000000002e+37,3.1733e+36,4.6733e+36,4.5029e+35,0.3897,0.1173,0.085213,0.017485,0.014072,0.05767000000000001,621.1760354216524,1052.628315680712,1.4966708894509435,8.447375690607736e+39,0.10935002649054668,,0.6969402430823525,0.1814692362427328,3.05991675072971e+36,7.588574387811506e+36,5.4526718044329294e+35,1.0240563861370993e+39
1612,202.4605,47.2328,3.8317e+37,1.9907e+36,3.4951000000000005e+36,2.0402e+35,0.6695,0.058,0.063854,0.011674,0.010254,0.038817,621.1794700645607,1059.1082901116197,1.197664783742218,5.292403314917127e+39,0.08750399085870579,,0.8546790316522255,0.3117620058109048,1.917082197840225e+36,1.3037081223094182e+37,4.363332676209912e+35,1.972482908887221e+39
1613,202.4605,47.2333,2.1303e+37,1.1111e+36,2.1485000000000003e+36,1.4655e+35,0.8281,0.0886,0.044169,0.007578100000000002,0.0091586,0.025831,621.1823322670148,1064.508268884132,0.912108697669438,2.9424033149171266e+39,0.0666406428797453,,0.9245020716031102,0.3856163062165949,1.065835061737357e+36,1.6125477163322316e+37,3.3229946632988215e+35,2.5680980316738655e+39
1616,202.4597,47.1622,4.5167e+37,2.3446e+36,3.3038e+36,5.2744e+35,0.3207,0.264,0.049521,0.0080077,0.0086662,0.032464,626.6498552095436,296.62854935407626,2.034885314810988,6.23853591160221e+39,0.14867314160258435,,0.6229902723807623,0.14933842459082475,2.2598024800962872e+36,6.244946898052733e+36,7.413494749934591e+35,7.78734306781044e+38
1617,202.4597,47.1628,4.1998000000000003e+37,2.1805e+36,4.081e+36,3.6016e+35,0.7694,0.1193,0.044493,0.006353899999999999,0.006814799999999999,0.027527,626.6532234774777,303.10852133633387,2.1391781133242325,5.800828729281768e+39,0.1562930000234161,,0.901915508226848,0.35828183311562384,2.1012505714146135e+36,1.4982420153918843e+37,7.793454302743952e+35,2.4931832435718315e+39
1620,202.4597,47.1778,1.1764e+37,6.1927e+35,8.2155e+35,2.5358e+35,0.2476,0.7198,0.038181,0.0070295,0.010478,0.022752,626.7374301669306,465.1078048105512,1.3406865361987184,1.6248618784530384e+39,0.09795347078784378,,0.542696431764978,0.1152983907972816,5.885783066365426e+35,4.821480673395249e+36,4.8843895648931934e+35,4.402994947040251e+38
1621,202.4597,47.1783,1.944e+37,1.0143e+36,1.2262e+36,6.6438e+35,0.0868,1.0726,0.048204,0.0078616,0.01063,0.027807,626.7402370563452,470.50778053062965,1.7432059855170998,2.6850828729281772e+39,0.127362416172004,,0.2672542654140677,0.040419629730226336,9.726251513953069e+35,1.690244436392196e+36,6.350848535602096e+35,1.7524789605691584e+38
1622,202.4597,47.1789,1.8607000000000002e+37,9.714e+35,1.8402e+36,5.8178e+35,0.7972,0.5646,0.043939,0.0065827,0.008885200000000001,0.024233,626.7436053236274,476.9877513725386,1.7708348122060409,2.5700276243093922e+39,0.1293810382696428,,0.9164253984991704,0.3712272905637839,9.309483637866499e+35,1.5523765722256437e+37,6.451505884748252e+35,2.433749792137187e+39
1625,202.4597,47.1806,1.8847000000000002e+37,9.8375e+35,1.7636000000000002e+36,3.7401e+35,0.7099,0.3812,0.047387,0.006790100000000001,0.0073852000000000015,0.023136,626.753148747716,495.3476686394194,1.8053103095885863,2.6031767955801108e+39,0.13189989300158667,,0.8747534195822785,0.33057482886506545,9.429560817051104e+35,1.382378485477903e+37,6.577107026486613e+35,2.048020698015101e+39
1630,202.4597,47.1878,2.5545e+37,1.3296e+36,2.5894e+36,6.3748e+35,0.8361,0.4824,0.020036,0.0042149,0.0079616,0.019694,626.7935679545911,573.1073169634244,2.3821451082062803,3.5283149171270714e+39,0.17404469648116386,,0.9293759972372252,0.3893416177124683,1.2780714759461477e+36,1.6281260060685656e+37,8.678631726677917e+35,2.712308452285492e+39
1631,202.4597,47.1883,4.3827e+37,2.2751e+36,5.668700000000001e+36,6.5363e+35,1.2212,0.181,0.026088,0.0060829,0.008400200000000002,0.026591000000000004,626.7963748439935,578.5072925043809,2.822424649614637,6.053453038674035e+39,0.20621247622191333,,1.0371833210528199,0.5686687998450739,2.1927593883848824e+36,2.378025928251325e+37,1.028265827548499e+36,5.201502087840138e+39
1651,202.4597,47.2117,1.5819e+37,8.2769e+35,1.2567e+36,3.2508e+35,0.4512,0.4128,0.013393,0.0033937,0.0064337000000000005,0.014532,626.9277372725047,831.2261615176833,1.8877072872771337,2.184944751381216e+39,0.13791999518737116,,0.7350653080979805,0.21010756836725952,7.914587073005329e+35,8.786155411292151e+36,6.87729571872319e+35,1.030931334573644e+39
1652,202.4597,47.2122,2.3351e+37,1.2163e+36,1.7873e+36,3.4729e+35,0.3924,0.2915,0.018825,0.003883,0.0086968,0.019371,626.9305441624093,836.6261379639516,1.816308585154978,3.2252762430939236e+39,0.1327034509066759,,0.6863771349063957,0.18272652887259008,1.1683009213082207e+36,7.64115111567163e+36,6.61717594711635e+35,8.858962986653212e+38
1655,202.4597,47.2289,2.4263000000000003e+37,1.2638e+36,1.7751e+36,1.747e+35,0.321,0.1996,0.022932,0.005275,0.006038399999999999,0.022459,627.0242942965994,1016.9853787668596,1.3645336738919636,3.3512430939226527e+39,0.09969579447226896,,0.6210330463483047,0.14947812377192002,1.213930249398371e+36,6.250788756703856e+36,4.971269463629039e+35,6.733132694065866e+38
1656,202.4597,47.2295,3.9079e+37,2.03e+36,4.0209e+36,2.4412e+35,0.8597,0.0585,0.0328,0.0061257,0.0079597,0.031467,627.0276625655027,1023.4653526868608,1.586134297226474,5.3976519337016577e+39,0.11588641740931288,,0.9374583243629759,0.4003312866252948,1.9552067022313366e+36,1.6740819607907493e+37,5.778604916745334e+35,2.891860517320625e+39
1658,202.4597,47.2328,4.3823000000000005e+37,2.2756e+36,3.6212e+36,3.0283e+35,0.5133,0.0961,0.073869,0.011489,0.010902,0.044679,627.0461880455101,1059.1052110222774,1.363101367870835,6.052900552486187e+39,0.09959114708288166,,0.7740360361840708,0.23902529885397675,2.192559259752908e+36,9.995420152075047e+36,4.96605128593094e+35,1.376256592348675e+39
1659,202.4597,47.2333,3.309100000000001e+37,1.7203e+36,2.8862000000000004e+36,1.9016e+35,0.5987,0.0665,0.066067,0.0095075,0.011914,0.038008,627.0489949365335,1064.5051898288966,1.0309838950395718,4.5705801104972383e+39,0.07532592303927445,,0.8232701407095131,0.2787929990724253,1.6556141401657458e+36,1.1658402581428659e+37,3.756080815715614e+35,1.628814100543056e+39
1662,202.4588,47.1633,1.9605e+37,1.0229e+36,1.254e+36,1.8977e+35,0.1087,0.2982,0.029009,0.003600800000000001,0.0079697,0.020003,633.2647374663695,308.505100512307,1.1342840779265453,2.707872928176796e+39,0.08287325880613282,,0.3124578728836768,0.050617669950179765,9.808804574642485e+35,2.1167001179243279e+36,4.1324240709968054e+35,1.998297227563172e+38
1664,202.4588,47.1778,1.0209e+37,5.3965e+35,7.868e+35,2.3464e+35,0.4033,0.6127,0.038823,0.007612699999999998,0.0090261,0.021725,633.3443327317857,465.10440849443086,1.3214037743565574,1.410082872928177e+39,0.09654463031856417,,0.6943782949652421,0.1878022657857176,5.1077830095651695e+35,7.853405313329177e+36,4.81413860153884e+35,8.405670048915991e+38
1665,202.4588,47.1789,2.1926000000000003e+37,1.1427e+36,1.6498e+36,4.1635e+35,0.3654,0.4003,0.054874,0.008306000000000001,0.0094869,0.029396,633.3503709928219,476.98435514084167,1.6529565602371572,3.0284530386740334e+39,0.12076859710685288,,0.6677723888759581,0.17015360257401735,1.0970050961673609e+36,7.115383837070371e+36,6.022051804097051e+35,7.891425943451302e+38
1667,202.4588,47.1806,1.1201e+37,5.9038e+35,7.0931e+35,2.9191e+35,0.093,1.2915,0.036524,0.0047655,0.0073967,0.018806,633.3597028509338,495.3442725381361,1.4255536944284508,1.547099447513812e+39,0.10415404973008746,,0.2798521856972801,0.043306746139528236,5.6041020168615375e+35,1.8109761818487813e+36,5.193577619570578e+35,1.5717265198730946e+38
1668,202.4588,47.1811,1.4956e+37,7.833e+35,8.9487e+35,3.3630000000000005e+35,0.0033,1.0299,0.047742,0.0059218000000000005,0.0095811,0.024048,633.3624475149328,500.7442482133994,1.389628882477869,2.065745856353591e+39,0.10152930492737057,,0.013906655170186421,0.0015366909920477758,7.482809549520683e+35,6.426044516237611e+34,5.0626963345912516e+35,5.120199781944956e+37
1670,202.4589,47.1883,4.0929e+37,2.1251e+36,3.9158e+36,5.6522e+35,0.7448,0.2616,0.025058,0.0053182,0.008424700000000002,0.026132,632.6680155820152,578.5042705141814,2.6957020710364246,5.65317679558011e+39,0.19695384934398869,,0.8921993706503284,0.3468265002658132,2.0477661945194708e+36,1.4503387744526584e+37,9.820982541648849e+35,2.3947121408402968e+39
